年份,公司代號,公司名稱,ROE,ROA
1993,2374,佳能,9.2,16.27
1994,2374,佳能,9.23,16.12
1995,2374,佳能,6.87,10.44
1996,2374,佳能,6.47,9.23
1997,2374,佳能,5.72,8.13
1998,2374,佳能,2.58,2.66
1999,2374,佳能,2.51,2.98
2000,2374,佳能,7.89,10.57
2001,2374,佳能,          9.42,13.71
2002,2374,佳能,6.17,8.61
2003,2374,佳能,8.69,13.13
2004,2374,佳能,1.55,2.4
2005,2374,佳能,8.23,19.3
2006,2374,佳能,9.09,18.14
2007,2374,佳能,21.59,32.12
2008,2374,佳能,13.78,18.83
2009,2374,佳能,17.41,26.29
2010,2374,佳能,14.69,24.47
2011,2374,佳能,6.34,11.02
2013,2374,佳能,2.33,4.15
2014,2374,佳能,1.11,1.74
2015,2374,佳能,5.66,9.33
2016,2374,佳能,3.26,5.06
2017,2374,佳能,1.63,2.4
2018,2374,佳能,-3.52,-5.24
2019,2374,佳能,-3.52,-5.31
2020,2374,佳能,-4.51,         -7.03
2021,2374,佳能,8.05,11.52
2022,2374,佳能,          2.00,          2.62
