年份,公司代號,公司名稱,ROE,ROA
2005,3576,聯合再生,-1.58,-1.58
2006,3576,聯合再生,1.26,1.53
2007,3576,聯合再生,22.08,33.74
2008,3576,聯合再生,12.58,20.43
2009,3576,聯合再生,-8.4,-20.36
2010,3576,聯合再生,18.27,27.75
2011,3576,聯合再生,-13.49,-20.26
2013,3576,聯合再生,2.43,3.41
2014,3576,聯合再生,1.25,1.19
2015,3576,聯合再生,-3.46,-7.31
2016,3576,聯合再生,-15.93,-34.61
2017,3576,聯合再生,-10.01,-29.7
2018,3576,聯合再生,0.13,-2.5
2019,3576,聯合再生,-9.64,-24.58
2020,3576,聯合再生,-14.16,        -33.76
2021,3576,聯合再生,-3.23,-8.7
2022,3576,聯合再生,          3.39,          5.70
