年份,公司代號,公司名稱,ROE,ROA
1994,2438,翔耀,13.51,22.23
1995,2438,翔耀,16.05,27.94
1996,2438,翔耀,15.29,27.97
1997,2438,翔耀,14.68,23.68
2000,2438,翔耀,2.41,1.12
2001,2438,翔耀,         -1.53,-6.44
2002,2438,翔耀,-4.03,-10.2
2003,2438,翔耀,2.84,2.8
2004,2438,翔耀,2.98,3.67
2005,2438,翔耀,5.34,7.89
2006,2438,翔耀,2.03,3.02
2007,2438,翔耀,2.49,3.26
2008,2438,翔耀,-42.44,-82.81
2009,2438,翔耀,-45.47,-111.98
2010,2438,翔耀,-2.84,-15.9
2011,2438,翔耀,-3.17,-14.22
2013,2438,翔耀,-4.53,-6.41
2014,2438,翔耀,8.41,11.99
2015,2438,翔耀,8.98,13.05
2016,2438,翔耀,3.58,4.53
2017,2438,翔耀,-1.4,-2.11
2018,2438,翔耀,5.34,6.38
2019,2438,翔耀,-5.47,-6.68
2020,2438,翔耀,2.37,          2.68
2021,2438,翔耀,1.94,2.22
2022,2438,翔耀,         -2.45,         -2.78
