年份,公司代號,公司名稱,ROE,ROA
1996,2413,環科,15.26,29.43
1997,2413,環科,14.76,22.8
1998,2413,環科,17.39,24.51
1999,2413,環科,16.92,22.33
2000,2413,環科,11.15,13.94
2001,2413,環科,          6.87,8.65
2002,2413,環科,3.47,3.96
2003,2413,環科,1.17,0.47
2004,2413,環科,-2.16,-6.17
2005,2413,環科,-9.21,-19.66
2006,2413,環科,3.8,4.73
2007,2413,環科,3.65,4.74
2008,2413,環科,0.23,-2.39
2009,2413,環科,-1.46,-4.04
2010,2413,環科,3.92,6.72
2011,2413,環科,-1.97,-4.72
2013,2413,環科,0.84,-0.06
2014,2413,環科,1.9,2.8
2015,2413,環科,4.15,8.37
2016,2413,環科,0.99,1.05
2017,2413,環科,-2.39,-6.99
2018,2413,環科,0.51,0.26
2019,2413,環科,-3.56,-11.65
2020,2413,環科,0.2,         -0.87
2021,2413,環科,1.37,2.56
2022,2413,環科,          5.52,         13.46
