年份,公司代號,公司名稱,ROE,ROA
1999,6165,浪凡,18.94,24.86
2000,6165,浪凡,19.34,25.46
2001,6165,浪凡,         19.52,14.43
2002,6165,浪凡,8.87,12.88
2003,6165,浪凡,8.29,13.11
2004,6165,浪凡,4.32,5.97
2005,6165,浪凡,16.3,20.68
2006,6165,浪凡,1.81,2.23
2007,6165,浪凡,-4.61,-8.86
2008,6165,浪凡,-5.61,-16.93
2009,6165,浪凡,8.24,13.62
2010,6165,浪凡,-10.12,-11.65
2011,6165,浪凡,-14.55,-15.97
2013,6165,浪凡,-9.21,-12.52
2014,6165,浪凡,-17.51,-23.62
2015,6165,浪凡,-4.32,-5.25
2016,6165,浪凡,-5.3,-5.58
2017,6165,浪凡,-1.71,-1.79
2018,6165,浪凡,-0.99,-1.06
2019,6165,浪凡,-6.14,-6.51
2020,6165,浪凡,7.82,         12.97
2021,6165,浪凡,9.75,21.14
2022,6165,浪凡,          2.29,          4.56
