年份,公司代號,公司名稱,ROE,ROA
1989,1714,和桐,12.74,23.09
1990,1714,和桐,11.06,         16.86
1991,1714,和桐,11.0,13.98
1992,1714,和桐,3.66,4.1
1993,1714,和桐,6.41,7.49
1994,1714,和桐,6.74,7.89
1995,1714,和桐,7.06,8.2
1996,1714,和桐,4.79,5.74
1997,1714,和桐,7.92,9.81
1998,1714,和桐,8.73,10.85
2000,1714,和桐,5.51,7.37
2001,1714,和桐,          6.97,9.75
2002,1714,和桐,7.37,10.66
2003,1714,和桐,7.07,11.62
2004,1714,和桐,-1.42,-3.32
2005,1714,和桐,-7.09,-13.59
2006,1714,和桐,2.6,2.93
2007,1714,和桐,1.53,0.81
2008,1714,和桐,6.13,8.61
2009,1714,和桐,9.5,14.81
2010,1714,和桐,9.74,14.55
2011,1714,和桐,8.91,12.49
2013,1714,和桐,1.63,2.16
2014,1714,和桐,-1.34,-7.34
2015,1714,和桐,1.24,-0.62
2016,1714,和桐,3.86,6.37
2017,1714,和桐,2.18,2.76
2018,1714,和桐,2.53,3.01
2019,1714,和桐,2.18,2.53
2020,1714,和桐,10.77,         15.91
2021,1714,和桐,6.43,8.85
2022,1714,和桐,          3.04,          3.94
