年份,公司代號,公司名稱,ROE,ROA
1993,2534,宏盛,5.27,17.11
1994,2534,宏盛,9.78,25.32
1995,2534,宏盛,10.81,20.5
1996,2534,宏盛,8.17,13.65
1997,2534,宏盛,8.99,14.07
1998,2534,宏盛,7.53,10.95
1999,2534,宏盛,5.73,8.88
2000,2534,宏盛,-2.97,-6.78
2001,2534,宏盛,         -0.52,-1.77
2002,2534,宏盛,-2.58,-6.42
2003,2534,宏盛,-0.44,-2.27
2004,2534,宏盛,-0.11,-0.27
2005,2534,宏盛,2.73,6.37
2006,2534,宏盛,11.24,21.53
2007,2534,宏盛,16.48,25.23
2008,2534,宏盛,3.93,5.55
2009,2534,宏盛,6.57,11.43
2010,2534,宏盛,5.79,10.04
2011,2534,宏盛,4.65,7.99
2013,2534,宏盛,-0.13,-1.47
2014,2534,宏盛,-0.37,-2.61
2015,2534,宏盛,2.21,4.55
2016,2534,宏盛,3.58,9.32
2017,2534,宏盛,8.85,23.9
2018,2534,宏盛,9.83,22.79
2019,2534,宏盛,4.84,9.52
2020,2534,宏盛,2.42,          4.52
2021,2534,宏盛,3.01,6.37
2022,2534,宏盛,          6.69,         13.85
