year,stock,stock_name,open_price,close_price,return
2009,2903,遠百,17.07,35.04,2.0527240773286466
2009,2208,台船,15.95,27.48,1.722884012539185
2009,2014,中鴻,9.91,16.9,1.705348133198789
2009,5608,四維航,28.19,41.76,1.481376374600922
2007,6505,台塑化,57.32,81.97,1.4300418702023727
2004,2412,中華電,27.71,38.09,1.3745940093828943
2007,2352,佳世達,26.64,32.8,1.231231231231231
2007,2357,華碩,303.34,359.58,1.1854025186259642
2007,2412,中華電,43.91,50.44,1.1487132771578228
2009,2618,長榮航,12.46,14.1,1.131621187800963
2009,2412,中華電,54.13,60.56,1.1187881027156845
2004,2912,統一超,32.5,35.6,1.0953846153846154
2008,2412,中華電,50.44,54.13,1.073156225218081
2007,2317,鴻海,135.58,144.84,1.0682991591680189
2009,2610,華航,10.92,11.35,1.0393772893772895
2008,6505,台塑化,81.97,61.76,0.753446382822984
2008,5608,四維航,39.24,28.19,0.7183995922528033
2008,2002,中鋼,33.48,19.87,0.593488649940263
2008,1303,南亞,70.59,32.49,0.4602634934126647
2008,2357,華碩,359.58,157.83,0.43892875020857675
2008,2601,益航,64.32,27.26,0.4238184079601991
