公司代號,公司名稱,ROE,ROA
1101,台泥,          7.78,         13.10
1102,亞泥,          6.63,         11.07
1103,嘉泥,          4.96,          7.55
1104,環泥,          5.43,          6.83
1108,幸福,          5.44,          8.74
1109,信大,         12.61,         15.95
1110,東泥,          0.22,          0.20
1201,味全,          3.54,          7.77
1203,味王,          7.52,         11.07
1210,大成,          8.68,         15.60
1213,大飲,         -1.22,         -4.96
1215,卜蜂,          8.91,         18.89
1216,統一,          6.73,         17.37
1217,愛之味,          2.65,          4.23
1218,泰山,          9.34,         12.49
1219,福壽,          6.85,         13.55
1220,台榮,          6.13,          7.55
1225,福懋油,          5.71,         11.32
1227,佳格,         12.37,         18.62
1229,聯華,          6.93,          8.53
1231,聯華食,          8.73,         17.76
1232,大統益,         21.84,         30.15
1233,天仁,          2.55,          3.68
1234,黑松,          4.01,          4.95
1235,興泰,          2.12,          2.35
1236,宏亞,          0.17,          0.01
1256,鮮活果汁-KY,         23.29,         32.85
1301,台塑,          4.30,          5.88
1303,南亞,          4.92,          7.55
1304,台聚,          7.89,         12.93
1305,華夏,         13.71,         18.84
1307,三芳,          1.68,          2.70
1308,亞聚,          6.73,          9.88
1309,台達化,         22.45,         36.03
1310,台苯,          3.20,          3.94
1312,國喬,         12.76,         14.81
1313,聯成,          5.26,          9.37
1314,中石化,          0.85,          0.98
1315,達新,         47.26,         52.73
1316,上曜,          2.09,          2.55
1319,東陽,          2.39,          3.29
1321,大洋,          6.16,         11.99
1323,永裕,          6.92,         14.27
1324,地球,          1.33,          1.68
1325,恆大,         61.90,         72.03
1326,台化,          4.17,          5.36
1337,再生-KY,         -7.67,         -8.64
1338,廣華-KY,          3.08,          4.35
1339,昭輝,          2.49,          3.44
1340,勝悅-KY,         -6.67,         -6.91
1341,富林-KY,         15.14,         25.48
1342,八貫,         11.44,         16.38
1402,遠東新,          2.67,          3.95
1409,新纖,          1.33,          3.98
1410,南染,          4.54,          5.49
1413,宏洲,         -5.49,        -14.47
1414,東和,          1.42,          1.88
1416,廣豐,         -4.24,         -9.22
1417,嘉裕,         -9.35,        -12.40
1418,東華,         -8.68,        -43.77
1419,新紡,          2.92,          4.09
1423,利華,         11.97,         13.20
1432,大魯閣,          1.34,          1.66
1434,福懋,          2.78,          3.33
1435,中福,         -2.06,         -2.47
1436,華友聯,          2.42,          6.65
1437,勤益控,          3.56,          5.52
1438,三地開發,          3.74,          8.54
1439,雋揚,          9.30,          9.66
1440,南紡,          2.42,          3.88
1441,大東,        -10.11,        -26.28
1442,名軒,          0.79,          1.45
1443,立益物流,          0.41,         -7.34
1444,力麗,         -2.12,         -3.73
1445,大宇,         -2.87,         -3.54
1446,宏和,         -0.05,         -0.48
1447,力鵬,         -2.06,         -4.05
1449,佳和,         -0.67,        -14.16
1451,年興,         -4.55,         -5.85
1452,宏益,          3.58,          3.89
1453,大將,          1.15,          1.19
1454,台富,         -1.82,         -2.51
1455,集盛,         -0.33,         -0.58
1456,怡華,          2.29,          5.43
1457,宜進,          3.67,          7.34
1459,聯發,         -2.38,         -6.44
1460,宏遠,         -6.32,        -21.67
1463,強盛,          2.38,          2.68
1464,得力,         -0.33,         -3.53
