公司代號,公司名稱,ROE,ROA
1517,利奇,          1.57,          2.19
1519,華城,          1.59,          2.87
1521,大億,         13.47,         26.36
1522,堤維西,          3.69,          9.62
1524,耿鼎,          3.75,          7.72
1525,江申,         11.80,         14.53
1526,日馳,          7.94,         19.01
1527,鑽全,          1.97,          6.11
1528,恩德,          2.30,          4.09
1529,樂事綠能,          9.54,         13.56
1530,亞崴,          2.78,          6.36
1531,高林股,          3.37,          4.09
1532,勤美,          3.08,          6.07
1533,車王電,          2.95,          5.03
1535,中宇,          2.55,          5.96
1536,和大,          9.87,         22.46
1537,廣隆,         17.57,         24.75
1538,正峰,         -9.26,        -30.43
1539,巨庭,          3.21,          6.92
1540,喬福,          2.79,          3.28
1541,錩泰,          5.11,         11.15
1558,伸興,          8.39,         11.95
1560,中砂,         14.24,         18.70
1568,倉佑,          5.86,         12.28
1582,信錦,          9.89,         15.05
1583,程泰,          3.91,          8.53
1587,吉茂,          1.12,          1.41
1589,永冠-KY,          2.16,          2.82
1590,亞德客-KY,         13.22,         24.70
1597,直得,         10.25,         16.47
1598,岱宇,         -2.35,         -7.58
1603,華電,          3.81,          5.71
1604,聲寶,          2.89,          4.70
1605,華新,          5.77,          9.73
1608,華榮,          5.08,          7.57
1609,大亞,          4.40,          7.15
1611,中電,          8.66,         12.70
1612,宏泰,          3.86,          4.47
1614,三洋電,          3.35,          4.14
1615,大山,          6.61,          9.45
1616,億泰,         -2.90,         -6.64
1617,榮星,          4.02,          7.15
1618,合機,          1.93,          2.07
1626,艾美特-KY,          0.86,          0.16
1701,中化,          3.32,          5.52
1702,南僑,          5.33,         17.17
1707,葡萄王,         20.05,         31.95
1708,東鹼,          5.68,          9.05
1709,和益,          6.42,          8.66
1710,東聯,          7.55,         14.15
1711,永光,          3.15,          4.62
1712,興農,          4.23,          9.26
1713,國化,          2.99,          3.22
1714,和桐,          2.18,          2.76
1717,長興,          4.20,          8.81
1718,中纖,          1.02,          6.64
1720,生達,          6.96,         10.32
1721,三晃,          1.93,          2.88
1722,台肥,          2.13,          3.26
1723,中碳,         11.72,         17.62
1725,元禎,          4.17,          7.76
1726,永記,          8.00,          9.54
1727,中華化,          4.12,          6.52
1730,花仙子,         10.31,         15.24
1731,美吾華,          3.40,          4.93
1732,毛寶,          1.25,          1.74
1733,五鼎,          3.46,          4.85
1734,杏輝,         -1.19,         -2.43
1735,日勝化,          2.58,          4.41
1736,喬山,          1.04,          1.56
1737,臺鹽,          4.94,          5.89
1752,南光,          5.82,          8.71
1760,寶齡富錦,          7.43,         11.03
1762,中化生,          3.00,          4.78
1773,勝一,         15.88,         20.07
1776,展宇,          5.26,          8.39
1783,和康生,          1.74,          2.00
1786,科妍,          1.41,          1.89
1789,神隆,          3.81,          4.09
1795,美時,          1.71,          0.60
1802,台玻,          3.30,          4.49
1805,寶徠,          0.03,         -0.32
1806,冠軍,         -0.06,         -1.26
1808,潤隆,          3.70,         11.66
1809,中釉,          0.56,          0.42
1810,和成,          1.96,          2.77
1817,凱撒衛,         12.69,         16.27
1903,士紙,         -2.24,         -5.82
1904,正隆,          3.14,          6.30
1905,華紙,          2.65,          4.63
1906,寶隆,          5.02,          6.00
1907,永豐餘,          2.60,          5.01
1909,榮成,          7.61,         16.82
2002,中鋼,          3.49,          6.17
2006,東和鋼鐵,          4.58,          7.15
2007,燁興,         -0.37,         -5.57
2008,高興昌,         -3.50,         -7.88
2009,第一銅,          5.00,          7.45
2010,春源,          2.65,          3.59
2012,春雨,          3.79,          7.81
2013,中鋼構,          0.71,          1.29
2014,中鴻,          8.93,         24.43
2015,豐興,         13.53,         15.94
2017,官田鋼,          5.08,          7.07
2020,美亞,          6.96,         11.87
2022,聚亨,          1.13,         -0.14
2023,燁輝,          2.69,          4.49
2024,志聯,          5.30,          8.79
2025,千興,          7.56,         11.97
2027,大成鋼,          4.28,          8.96
2028,威致,         11.11,         41.75
2029,盛餘,          7.05,          8.21
2030,彰源,          6.17,         15.46
2031,新光鋼,          9.06,         17.82
2032,新鋼,          0.77,          0.92
2033,佳大,          2.13,          2.48
2034,允強,          7.18,         10.85
2038,海光,          0.47,          0.30
2049,上銀,          6.69,         14.34
2059,川湖,          9.17,         10.42
2062,橋椿,          2.24,          4.01
2069,運錩,          4.51,          7.55
2101,南港,          3.12,          5.66
2102,泰豐,         -4.45,         -7.39
2103,台橡,          3.42,          5.07
2104,國際中橡,          7.40,         11.54
2105,正新,          3.84,          6.55
2106,建大,          1.18,          1.62
2107,厚生,          1.39,          1.72
2108,南帝,         10.26,         12.52
2109,華豐,        -11.72,        -19.09
2114,鑫永銓,         12.56,         15.17
2115,六暉-KY,          8.94,         12.93
2201,裕隆,          1.38,          3.89
2204,中華,          7.24,          8.47
2206,三陽工業,          1.81,          3.21
2207,和泰車,          6.02,         21.93
2208,台船,        -23.26,        -63.23
2227,裕日車,         23.96,         31.08
2228,劍麟,         11.48,         14.86
2231,為升,         15.10,         34.06
2233,宇隆,         12.06,         16.90
2236,百達-KY,          7.58,         12.01
2239,英利-KY,          6.44,         12.35
2241,艾姆勒,         -1.16,         -2.97
2243,宏旭-KY,          1.81,          4.63
2247,汎德永業,          8.63,         11.99
2301,光寶科,          1.56,          3.59
2302,麗正,         -1.65,         -2.06
2303,聯電,          2.21,          4.48
2305,全友,         18.23,         25.65
2308,台達電,          7.70,         14.78
2312,金寶,          1.38,          2.51
2313,華通,          7.32,         16.60
2314,台揚,          3.08,          6.30
2316,楠梓電,          0.10,         -0.11
2317,鴻海,          5.47,         11.74
2321,東訊,         -1.66,        -12.23
2323,中環,         -3.78,         -5.53
2324,仁寶,          2.01,          5.57
2327,國巨,         11.43,         24.60
2328,廣宇,          4.42,          7.22
2329,華泰,         -3.44,        -11.75
2330,台積電,         17.84,         23.57
2331,精英,          0.30,          1.89
2332,友訊,         -0.77,         -2.00
2337,旺宏,         14.29,         25.68
2338,光罩,         -2.57,         -3.11
2340,台亞,          6.70,          8.88
2342,茂矽,         -0.72,         -3.40
2344,華邦電,          7.54,         10.89
2345,智邦,         14.12,         27.69
2347,聯強,          4.95,         13.94
2348,海悅,         10.85,         15.49
2349,錸德,        -13.33,        -20.67
2351,順德,          7.84,         14.10
2352,佳世達,          6.08,         16.05
2353,宏碁,          1.85,          4.84
2354,鴻準,          5.60,          8.26
2355,敬鵬,          6.00,          9.00
2356,英業達,          2.80,          7.26
2357,華碩,          4.56,          8.84
2358,廷鑫,          3.21,          5.59
2359,所羅門,          1.11,          1.35
2360,致茂,         12.68,         21.46
2362,藍天,          1.40,          1.68
2363,矽統,         -3.95,         -3.99
2364,倫飛,        -15.76,        -45.42
2365,昆盈,          1.09,          1.38
2367,燿華,          3.76,          7.56
2368,金像電,         -0.33,         -3.87
2369,菱生,          1.65,          2.23
2371,大同,          2.20,          2.48
2373,震旦行,         12.02,         23.43
2374,佳能,          1.63,          2.40
2375,凱美,          6.50,         13.13
2376,技嘉,          7.44,         11.88
2377,微星,          9.92,         18.05
2379,瑞昱,          6.56,         15.18
2380,虹光,        -18.53,        -25.69
2382,廣達,          2.97,         10.42
2383,台光電,         14.11,         24.96
2385,群光,          6.24,         16.77
2387,精元,          1.48,          2.33
2388,威盛,          0.80,          0.95
2390,云辰,         -4.30,         -5.56
2392,正崴,          0.90,          1.54
2393,億光,          3.61,          6.95
2395,研華,         15.55,         23.14
2397,友通,         10.16,         13.26
2399,映泰,          3.06,          4.26
2401,凌陽,          4.07,          5.16
2402,毅嘉,         -2.60,         -4.87
2404,漢唐,          7.99,         20.26
2405,輔信,         -3.07,         -4.22
2406,國碩,         -9.85,        -31.79
2408,南亞科,         28.27,         37.00
2409,友達,          7.50,         14.20
2412,中華電,          8.92,         10.75
2413,環科,         -2.39,         -6.99
2414,精技,          4.67,          9.09
2415,錩新,          4.16,          7.31
2417,圓剛,         -0.01,         -0.02
2419,仲琦,          5.59,          9.37
2420,新巨,          7.23,         15.34
2421,建準,          7.84,         16.10
2423,固緯,          9.39,         12.91
2424,隴華,        -11.38,        -11.52
2425,承啟,         -2.56,         -3.23
2426,鼎元,          2.72,          3.91
2427,三商電,          2.04,          3.39
2428,興勤,         14.44,         20.21
2429,銘旺科,         -6.95,        -26.34
2430,燦坤,          2.72,          5.70
2431,聯昌,         -1.29,         -2.36
2433,互盛電,          7.44,         13.48
2434,統懋,        -11.89,        -20.49
2436,偉詮電,          5.78,          7.27
2438,翔耀,         -1.40,         -2.11
2439,美律,         19.89,         35.08
2440,太空梭,          5.74,         10.07
2441,超豐,         14.13,         16.65
2442,新美齊,         -1.48,         -4.28
2443,昶虹,        -14.72,        -17.95
2444,兆勁,          1.21,          1.23
2449,京元電子,          5.65,          9.16
2450,神腦,          7.96,         13.86
2451,創見,         11.63,         13.01
2453,凌群,          2.70,          4.97
2454,聯發科,          6.49,          9.47
2455,全新,         11.99,         14.06
2457,飛宏,          0.33,          0.13
2458,義隆,         10.75,         14.52
2459,敦吉,          6.25,         10.34
2460,建通,          0.67,         -0.03
2461,光群雷,          3.41,          5.72
2462,良得電,          0.67,          1.15
2464,盟立,          4.21,         11.97
2465,麗臺,         -5.45,        -20.40
2466,冠西電,          0.94,          0.09
2467,志聖,          7.48,         18.20
2468,華經,          2.41,          3.30
2471,資通,          2.88,          4.59
2472,立隆電,          9.02,         15.33
2474,可成,         11.02,         17.09
2476,鉅祥,          6.26,          9.90
2477,美隆電,          6.44,          9.86
2478,大毅,          2.98,          4.29
2480,敦陽科,          6.80,         11.59
2481,強茂,         -0.28,         -2.24
2482,連宇,         -6.15,         -8.91
2483,百容,          4.85,          6.63
2484,希華,          4.32,          5.85
2485,兆赫,          0.26,          0.31
2486,一詮,         -1.77,         -4.73
2488,漢平,          5.73,          9.84
2489,瑞軒,         -4.10,         -6.76
2491,吉祥全,          2.44,          4.64
2492,華新科,          9.01,         16.58
2493,揚博,          7.91,         11.02
2495,普安,          2.44,          2.78
2496,卓越,         15.14,         21.65
2497,怡利電,         -2.78,         -5.22
2498,宏達電,        -19.90,        -39.60
2501,國建,          2.65,          5.31
2504,國產,          6.78,         14.33
2505,國揚,          1.17,          1.91
2506,太設,          1.19,          0.90
2509,全坤建,          1.05,          0.84
2511,太子,          2.76,          5.25
2514,龍邦,          9.29,         13.28
2515,中工,          0.84,          1.36
2516,新建,         -5.04,        -20.99
2520,冠德,          1.44,          3.63
2524,京城,          2.80,          6.66
2527,宏璟,          0.21,          0.25
2528,皇普,         -8.06,        -12.30
2530,華建,         -1.51,         -3.37
2534,宏盛,          8.85,         23.90
2535,達欣工,          3.62,          9.12
2536,宏普,          4.60,          6.72
2537,聯上發,         -0.52,         -1.25
2538,基泰,          0.79,          0.71
2539,櫻花建,          9.87,         17.49
2540,愛山林,          0.96,          0.44
2542,興富發,          2.57,          6.68
2543,皇昌,          0.30,          0.13
2545,皇翔,          1.29,          2.10
2546,根基,          4.91,         12.93
2547,日勝生,         -0.12,         -8.02
2548,華固,          6.56,         14.19
2597,潤弘,          4.50,          8.11
2601,益航,          2.90,          5.89
2603,長榮,          4.01,         11.07
2605,新興,          3.24,          6.39
2606,裕民,          2.60,          4.31
2607,榮運,          3.07,          4.06
2608,嘉里大榮,          8.97,         14.59
2609,陽明,          1.48,          2.30
2610,華航,          1.60,          4.26
2611,志信,          0.67,          0.36
2612,中航,          1.30,          0.99
2613,中櫃,          1.37,          1.92
2614,東森,         22.69,         40.23
2615,萬海,          3.92,          7.47
2616,山隆,          8.22,         14.63
2617,台航,          3.56,          4.84
2618,長榮航,          3.58,         10.22
2630,亞航,          5.73,          8.42
2633,台灣高鐵,          2.55,          8.61
2634,漢翔,          5.70,         13.72
2636,台驊投控,          5.26,         10.58
2637,慧洋-KY,          2.05,          1.52
2642,宅配通,          5.06,          7.21
2701,萬企,          5.00,          5.74
2702,華園,          1.52,         -0.19
2704,國賓,          3.96,          4.61
2705,六福,         -9.81,        -25.49
2706,第一店,          5.91,          6.75
2707,晶華,         14.90,         28.61
2712,遠雄來,          1.16,          1.30
2722,夏都,          4.81,          5.45
2723,美食-KY,         15.03,         23.42
2727,王品,          6.97,         15.72
2731,雄獅,          7.71,         20.76
2739,寒舍,          3.31,          6.22
2748,雲品,         12.48,         19.79
2801,彰銀,          0.60,          8.56
2809,京城銀,          2.18,         16.08
2812,台中銀,          0.56,          8.57
2816,旺旺保,          4.48,         17.77
2820,華票,          0.64,          5.94
2832,台產,          4.78,         10.41
2834,臺企銀,          0.33,          6.87
2836,高雄銀,          0.17,          3.39
2838,聯邦銀,          0.50,          6.55
2845,遠東銀,          0.50,          6.82
2849,安泰銀,          0.69,          6.74
2850,新產,          4.31,         14.90
2851,中再保,          3.96,         13.39
2852,第一保,          3.07,          8.31
2855,統一證,          3.43,         10.81
2867,三商壽,          0.34,          9.04
2880,華南金,          0.47,          7.43
2881,富邦金,          0.81,         11.80
2882,國泰金,          0.84,         10.03
2883,開發金,          0.75,          5.94
2884,玉山金,          0.74,         10.54
2885,元大金,          0.79,          7.82
2886,兆豐金,          0.75,          8.72
2887,台新金,          0.80,          9.61
2888,新光金,          0.34,          7.70
2889,國票金,          1.29,          7.17
2890,永豐金,          1.17,          6.68
2891,中信金,          0.73,         12.77
2892,第一金,          0.60,          8.04
2897,王道銀行,          0.40,          4.47
2901,欣欣,          3.44,          3.94
2903,遠百,          2.09,          5.03
2904,匯僑,          8.21,         10.23
2905,三商,          0.34,          9.13
2906,高林,          2.34,          3.25
2908,特力,          4.22,         10.94
2910,統領,          0.88,          1.16
2911,麗嬰房,          6.91,         13.33
2912,統一超,         27.57,         69.68
2913,農林,          2.74,          3.84
2915,潤泰全,         35.26,         64.83
2923,鼎固-KY,          0.67,          0.35
2929,淘帝-KY,         13.74,         22.14
2939,凱羿-KY,         47.38,         64.35
3002,歐格,          4.29,          5.83
3003,健和興,          8.59,         11.48
3004,豐達科,          5.24,         12.53
3005,神基,          8.02,         13.58
3006,晶豪科,          9.17,         12.27
3008,大立光,         24.39,         30.70
3010,華立,          6.18,         13.56
3011,今皓,         -5.35,         -8.18
3013,晟銘電,          5.75,          9.42
3014,聯陽,          8.06,         10.11
3015,全漢,          2.27,          3.82
3016,嘉晶,          4.43,          5.80
3017,奇鋐,          3.60,         10.44
3018,隆銘綠能,          3.78,          7.22
3019,亞光,          4.53,          6.08
3021,鴻名,          5.78,          9.41
3022,威強電,          8.04,         11.84
3023,信邦,         10.58,         20.27
3024,憶聲,          1.27,          1.22
3025,星通,          1.57,          1.87
3026,禾伸堂,          6.22,          8.60
3027,盛達,         -9.49,        -16.02
3028,增你強,          3.81,          9.03
3029,零壹,          6.02,          9.48
3030,德律,         10.05,         11.74
3031,佰鴻,          5.15,          6.38
3032,偉訓,          4.19,          8.96
3033,威健,          4.12,         11.84
3034,聯詠,         12.28,         17.77
3035,智原,         12.64,         16.08
3036,文曄,          4.34,         13.63
3037,欣興,          1.08,          1.49
3038,全台,          1.85,          2.81
3040,遠見,         37.64,         40.50
3041,揚智,         -8.52,        -10.10
3042,晶技,          6.86,         10.04
3043,科風,         -4.34,       -127.51
3044,健鼎,          6.81,         14.48
3045,台灣大,         10.12,         23.64
3046,建碁,         -7.42,        -18.01
3047,訊舟,         -1.68,         -5.81
3048,益登,          4.91,         11.23
3049,精金,          1.68,          1.98
3050,鈺德,          4.55,          5.66
3051,力特,         -1.06,        -13.11
3052,夆典,          2.61,          6.85
3054,立萬利,          4.92,          5.38
3055,蔚華科,          1.02,          1.49
3056,富華新,          7.92,         15.23
3057,喬鼎,        -23.83,        -38.06
3058,立德,         -0.45,         -1.43
3059,華晶科,          0.47,          0.54
3060,銘異,          0.65,          0.93
3062,建漢,          1.72,          2.51
3090,日電貿,          8.56,         18.52
3092,鴻碩,         11.73,         22.18
3094,聯傑,          4.05,          4.29
3130,一零四,         13.71,         20.52
3138,耀登,          4.64,          7.18
3149,正達,          1.05,          1.40
3164,景岳,          3.09,          3.39
3167,大量,          8.51,         20.84
3189,景碩,          0.96,          1.10
3209,全科,          3.96,         11.77
3229,晟鈦,         -1.09,         -2.13
3231,緯創,          2.11,          6.49
3257,虹冠電,          4.00,          4.40
3266,昇陽,         -0.25,          0.52
3296,勝德,          0.12,          0.14
3305,昇貿,          1.68,          2.40
3311,閎暉,         -1.30,         -2.12
3312,弘憶股,         -6.43,        -17.63
3321,同泰,         -6.45,        -23.28
3338,泰碩,          1.54,          3.36
3346,麗清,          7.32,         18.89
3356,奇偶,         -6.90,        -12.14
3376,新日興,          4.59,          6.16
3380,明泰,          3.92,          6.37
3406,玉晶光,          9.59,         15.04
3413,京鼎,         17.62,         33.30
3416,融程電,          6.11,          7.22
3419,譁裕,         -3.23,         -5.16
3432,台端,         -0.51,         -1.62
3437,榮創,          1.70,          2.94
3443,創意,         11.54,         22.15
3450,聯鈞,         13.91,         20.11
3454,晶睿,          8.61,         12.04
3481,群創,          9.57,         15.10
3501,維熹,          6.89,          9.43
3504,揚明光,         -2.54,         -4.25
3515,華擎,          5.50,          8.24
3518,柏騰,         -8.63,        -11.11
3528,安馳,          7.10,         11.83
3530,晶相光,         17.44,         22.44
3532,台勝科,          9.76,         10.76
3533,嘉澤,          8.64,         11.81
3535,晶彩科,         -6.06,        -14.69
3543,州巧,          0.37,          0.28
3545,敦泰,         -0.67,         -0.72
3550,聯穎,          3.79,          6.18
3557,嘉威,        -26.13,        -34.65
3563,牧德,         27.71,         37.23
3576,聯合再生,        -10.01,        -29.70
3583,辛耘,          9.39,         14.83
3588,通嘉,          1.29,          1.61
3591,艾笛森,         -4.55,         -6.15
3592,瑞鼎,          6.25,         10.08
3593,力銘,          1.66,          0.27
3596,智易,          4.29,          7.22
3605,宏致,          1.22,          1.87
3607,谷崧,         -4.02,         -7.61
3617,碩天,          7.98,         13.84
3622,洋華,          0.14,         -0.14
3645,達邁,          8.20,         12.39
3652,精聯,          2.47,          3.68
3653,健策,          4.39,          5.37
3661,世芯-KY,          9.69,         11.71
3665,貿聯-KY,         10.05,         17.99
3669,圓展,          1.54,          1.80
3673,TPK-KY,          3.62,          7.17
3679,新至陞,          5.85,          9.45
3682,亞太電,        -10.48,        -12.19
3686,達能,        -19.21,        -20.76
3694,海華,          1.18,          2.15
3701,大眾控,          1.22,          1.62
3702,大聯大,          4.85,         14.28
3703,欣陸,          1.53,          3.48
3704,合勤控,         -3.79,         -6.88
3705,永信,          4.80,          7.76
3706,神達,          5.36,          7.45
3708,上緯投控,          2.81,          5.28
4104,佳醫,          3.13,          5.77
4106,雃博,          4.87,          7.47
4108,懷特,        -10.57,        -11.11
4119,旭富,          5.58,          6.37
4133,亞諾法,          4.62,          4.91
4137,麗豐-KY,         10.82,         16.55
4142,國光生,        -11.88,        -28.54
4148,全宇生技-KY,         13.88,         19.15
4155,訊映,          7.69,         11.79
4164,承業醫,         -0.18,         -1.81
4190,佐登-KY,          4.06,         12.43
4306,炎洲,          2.92,          6.32
4414,如興,         -1.26,         -5.15
4426,利勤,          5.05,          7.58
4438,廣越,          6.77,          8.49
4526,東台,         -0.99,         -3.91
4532,瑞智,          4.88,         11.02
4536,拓凱,          5.77,          9.78
4540,全球傳動,          6.16,         13.13
4545,銘鈺,          0.70,          0.87
4551,智伸科,         11.42,         21.37
4552,力達-KY,         14.87,         18.87
4555,氣立,          2.14,          6.14
4557,永新-KY,         10.87,         14.77
4560,強信-KY,         11.13,         15.58
4562,穎漢,          6.36,         13.13
4564,元翎,          4.50,          7.16
4566,時碩工業,          5.94,         14.04
4571,鈞興-KY,         13.42,         19.79
4572,駐龍,         12.09,         15.64
4576,大銀微系統,          3.64,          6.72
4581,光隆精密-KY,         11.83,         17.56
4720,德淵,          1.53,          2.59
4722,國精化,          8.50,         12.72
4737,華廣,          3.73,          6.41
4739,康普,          8.65,         15.39
4746,台耀,          3.65,          5.82
4755,三福化,         10.23,         13.54
4763,材料-KY,          8.62,         12.11
4764,雙鍵,         11.94,         19.67
4766,南寶,          6.59,         12.03
4807,日成-KY,         16.69,         23.84
4904,遠傳,          8.46,         15.27
4906,正文,          2.35,          3.46
4912,聯德控股-KY,          8.39,         20.00
4915,致伸,          5.87,         17.20
4916,事欣科,          3.54,          7.02
4919,新唐,         11.42,         19.55
4927,泰鼎-KY,          1.53,          1.86
4930,燦星網,         -0.75,         -1.64
4934,太極,        -12.34,        -19.91
4935,茂林-KY,          3.12,          4.37
4938,和碩,          3.61,          8.85
4942,嘉彰,          2.69,          3.68
4943,康控-KY,         20.77,         38.12
4952,凌通,         12.37,         16.70
4956,光鋐,          2.15,          3.08
4958,臻鼎-KY,          6.76,         14.49
4960,誠美材,         -6.56,        -11.80
4961,天鈺,          3.02,          5.65
4967,十銓,         15.24,         35.79
4968,立積,          9.28,         14.50
4976,佳凌,          0.75,          0.73
4977,眾達-KY,         13.54,         17.61
4989,榮科,         25.22,         32.34
4994,傳奇,        -16.73,        -19.86
4999,鑫禾,          9.68,         12.63
5007,三星,         14.32,         18.85
5203,訊連,          4.48,          6.01
5215,科嘉-KY,          0.93,          1.20
5222,全訊,         10.98,         16.00
5225,東科-KY,          3.36,          8.35
5234,達興材料,         14.22,         21.29
5243,乙盛-KY,          4.29,          7.32
5244,弘凱,          7.60,         10.38
5258,虹堡,          2.82,          5.19
5269,祥碩,         20.07,         26.19
5283,禾聯碩,         22.22,         32.06
5284,jpp-KY,         10.62,         14.50
5285,界霖,         10.36,         18.03
5288,豐祥-KY,         13.88,         17.85
5306,桂盟,         11.49,         23.14
5388,中磊,          5.50,         17.66
5434,崇越,          7.25,         14.28
5469,瀚宇博,          2.59,          4.97
5471,松翰,          6.54,          8.00
5484,慧友,         -8.74,        -11.06
5515,建國,          2.10,          3.47
5519,隆大,          3.55,          7.02
5521,工信,         -3.92,         -8.47
5522,遠雄,          2.56,          4.68
5525,順天,          2.85,          6.85
5531,鄉林,          2.09,          4.06
5533,皇鼎,          3.01,          4.55
5534,長虹,         10.65,         23.36
5538,東明-KY,         12.53,         18.58
5607,遠雄港,          5.36,          7.94
5608,四維航,         -5.15,        -31.13
5706,鳳凰,          9.27,         14.68
5871,中租-KY,          4.87,         20.48
5876,上海商銀,          0.98,         10.19
5880,合庫金,          0.44,          7.28
5906,台南-KY,          1.01,          1.01
5907,大洋-KY,          1.93,          3.52
6005,群益證,          2.98,          9.50
6024,群益期,          2.52,         18.73
6108,競國,          3.18,          7.34
6112,邁達特,          5.57,         13.97
6115,鎰勝,          5.63,          8.93
6116,彩晶,         14.36,         16.91
6117,迎廣,          8.83,         16.82
6120,達運,          1.66,          3.21
6128,上福,         10.60,         24.51
6133,金橋,          1.33,          1.58
6136,富爾特,          6.40,          6.65
6139,亞翔,          3.47,          7.29
6141,柏承,          5.71,         12.27
6142,友勁,         -4.20,         -6.67
6152,百一,         -2.64,         -9.62
6153,嘉聯益,          0.32,          0.30
6155,鈞寶,          2.29,          3.11
6164,華興,          1.98,          2.84
6165,浪凡,         -1.71,         -1.79
6166,凌華,          5.11,          8.38
6168,宏齊,          6.15,          8.95
6176,瑞儀,          6.24,         13.19
6177,達麗,          8.32,         27.54
6183,關貿,          9.60,         12.30
6184,大豐電,          4.51,          8.60
6189,豐藝,          5.28,         10.81
6191,精成科,          2.17,          3.55
6192,巨路,          7.75,         11.86
6196,帆宣,          4.65,         13.31
6197,佳必琪,          5.96,          8.20
6201,亞弘電,          6.06,          8.49
6202,盛群,         18.00,         23.00
6205,詮欣,          5.72,          8.04
6206,飛捷,         11.99,         15.55
6209,今國光,         -2.33,         -3.86
6213,聯茂,          7.13,         17.54
6214,精誠,          6.24,          9.35
6215,和椿,          3.10,          4.57
6216,居易,         11.39,         13.66
6224,聚鼎,         13.10,         15.95
6225,天瀚,        -62.27,       -287.14
6226,光鼎,          1.43,          1.57
6230,尼得科超眾,          7.62,         13.55
6235,華孚,          2.33,          3.55
6239,力成,          8.34,         15.51
6243,迅杰,        -12.40,        -16.11
6257,矽格,          7.76,         12.95
6269,台郡,         11.32,         18.31
