公司代號,公司名稱,ROE,ROA
1101,台泥,          6.27,         10.51
1102,亞泥,          4.51,          6.93
1103,嘉泥,          0.64,          0.26
1104,環泥,          7.50,          9.13
1108,幸福,          4.90,          8.14
1109,信大,          3.86,          4.76
1110,東泥,          1.50,          1.62
1201,味全,         -0.44,         -3.35
1203,味王,          4.75,          7.18
1210,大成,          2.99,          5.16
1213,大飲,          1.44,          1.75
1215,卜蜂,          9.04,         15.80
1216,統一,          5.09,         12.32
1217,愛之味,         -1.94,         -7.44
1218,泰山,          1.62,          2.03
1219,福壽,          2.56,          3.57
1220,台榮,          1.47,          1.87
1225,福懋油,          1.50,          1.79
1227,佳格,         12.39,         18.21
1229,聯華,          6.67,          7.93
1231,聯華食,          4.28,          8.63
1232,大統益,         21.92,         29.42
1233,天仁,         11.62,         15.87
1234,黑松,          1.84,          2.25
1235,興泰,          3.23,          4.82
1236,宏亞,          5.45,          9.06
1301,台塑,          4.59,          6.56
1303,南亞,          6.69,         10.90
1304,台聚,          1.43,          2.02
1305,華夏,          1.29,          1.98
1307,三芳,          7.72,         13.12
1308,亞聚,          4.94,          5.48
1309,台達化,         -4.67,        -16.69
1310,台苯,         -0.23,         -0.84
1312,國喬,          2.10,          2.72
1313,聯成,          0.04,         -1.28
1314,中石化,          0.49,          0.55
1315,達新,          2.52,          3.07
1316,上曜,         -0.74,         -2.26
1319,東陽,          3.20,          5.32
1321,大洋,         -1.39,         -2.89
1323,永裕,          9.88,         19.10
1324,地球,          3.20,          4.35
1325,恆大,          2.71,          2.96
1326,台化,          3.00,          5.00
1337,再生-KY,          9.62,         11.96
1338,廣華-KY,          7.68,         11.57
1339,昭輝,         10.15,         16.97
1340,勝悅-KY,         19.72,         22.60
1402,遠東新,          3.94,          8.75
1409,新纖,          1.85,          5.02
1410,南染,          7.05,          8.64
1414,東和,          1.08,          1.43
1416,廣豐,          4.84,          8.98
1417,嘉裕,          0.59,          0.63
1418,東華,         -7.19,        -20.08
1419,新紡,          1.14,          1.43
1423,利華,         -2.58,         -2.82
1432,大魯閣,         -4.45,         -6.65
1434,福懋,          5.27,          7.16
1435,中福,         -0.14,         -0.17
1436,華友聯,          6.13,         14.55
1437,勤益控,          3.03,          4.69
1438,三地開發,          0.60,          0.68
1439,雋揚,          0.04,          0.04
1440,南紡,          1.06,          1.47
1441,大東,         -6.38,        -19.87
1442,名軒,          3.37,          9.50
1443,立益物流,         -2.43,        -17.88
1444,力麗,          1.62,          1.90
1445,大宇,          1.27,          1.53
1446,宏和,          0.38,          0.70
1447,力鵬,          2.29,          3.24
1449,佳和,          1.04,         -0.50
1451,年興,          5.00,          6.70
1452,宏益,          7.38,          8.11
1453,大將,         -3.79,         -4.80
1455,集盛,          0.75,          0.76
1456,怡華,        -27.26,       -129.93
1457,宜進,          2.04,          2.43
1459,聯發,          2.88,          4.36
1460,宏遠,          4.63,          8.08
1463,強盛,          2.71,          4.28
1464,得力,         13.65,         31.68
1465,偉全,          5.50,          8.74
1466,聚隆,          1.98,          3.14
1467,南緯,          1.47,          2.33
1468,昶和,         -1.71,         -5.47
1470,大統新創,          6.14,          7.14
1471,首利,         -2.11,         -2.96
1472,三洋實業,         -5.05,        -18.99
1473,台南,          5.47,          3.37
1474,弘裕,          2.00,          3.22
1475,業旺,        -10.20,        -16.24
1476,儒鴻,         22.05,         34.15
1477,聚陽,         15.72,         25.17
1503,士電,          4.05,          6.29
1504,東元,          5.32,          8.84
1506,正道,          0.87,          0.56
1512,瑞利,         -2.79,        -11.90
1513,中興電,          4.87,          8.59
1514,亞力,          2.55,          4.14
1515,力山,          3.33,          6.13
1516,川飛,         13.01,         17.15
1517,利奇,          4.59,          6.73
1519,華城,          4.50,          8.53
1521,大億,         11.34,         22.70
1522,堤維西,          4.39,         11.96
1524,耿鼎,          0.84,          0.32
1525,江申,          8.80,         10.83
1526,日馳,          5.71,         10.64
1527,鑽全,          8.25,         32.87
1528,恩德,          0.96,          0.77
1529,樂事綠能,        -10.29,        -14.12
1530,亞崴,          5.28,         11.31
1531,高林股,          3.71,          4.79
1532,勤美,          3.49,          6.07
1533,車王電,          5.84,         10.67
1535,中宇,          8.98,         19.69
1536,和大,         10.79,         23.12
1537,廣隆,         16.56,         23.10
1538,正峰,         -1.62,         -6.40
1539,巨庭,          8.02,         17.25
1540,喬福,         10.91,         14.43
1541,錩泰,          8.72,         16.94
1558,伸興,         15.44,         21.39
1560,中砂,         12.36,         17.45
1568,倉佑,          3.88,          8.28
1582,信錦,          9.59,         16.32
1583,程泰,          8.25,         26.68
1587,吉茂,          3.60,          5.92
1589,永冠-KY,          9.92,         14.07
1590,亞德客-KY,         10.99,         18.70
1597,直得,          1.43,          1.56
1598,岱宇,          7.67,         26.63
1603,華電,          3.12,          4.72
1604,聲寶,          5.38,          8.23
1605,華新,          2.75,          3.97
1608,華榮,          0.77,          0.86
1609,大亞,          0.75,          0.29
1612,宏泰,          4.62,          5.29
1614,三洋電,          3.39,          4.40
1615,大山,          3.91,          5.72
1616,億泰,         -4.16,        -11.44
1617,榮星,          2.00,          2.81
1618,合機,         -0.30,         -0.33
1626,艾美特-KY,         -3.12,        -10.51
1701,中化,          3.63,          6.63
1702,南僑,          7.00,         20.00
1707,葡萄王,         27.74,         39.97
1708,東鹼,          8.51,         14.75
1709,和益,          2.32,          3.11
1710,東聯,          0.41,          0.34
1711,永光,          5.19,          7.81
1712,興農,          3.94,          9.93
1713,國化,          3.80,          4.10
1714,和桐,         -1.34,         -7.34
1717,長興,          5.64,         10.97
1718,中纖,          1.40,          9.24
1720,生達,          7.25,         10.68
1721,三晃,          1.03,          1.01
1722,台肥,          4.53,          5.94
1723,中碳,         25.80,         29.70
1725,元禎,          3.80,          7.05
1726,永記,         11.40,         13.78
1727,中華化,          5.61,          8.25
1730,花仙子,          7.87,         11.59
1731,美吾華,          3.35,          4.72
1732,毛寶,         -1.67,         -2.25
1733,五鼎,         10.26,         14.20
1734,杏輝,          1.90,          2.61
1735,日勝化,          2.47,          3.82
1736,喬山,         15.47,         33.38
1737,臺鹽,          3.32,          3.71
1752,南光,          2.77,          4.69
1760,寶齡富錦,          4.50,          6.94
1762,中化生,          0.84,          0.89
1773,勝一,         10.57,         14.29
1776,展宇,          5.28,          9.13
1783,和康生,         -1.74,         -2.16
1786,科妍,         -1.99,         -2.10
1789,神隆,          4.26,          5.08
1795,美時,         -4.60,        -10.60
1802,台玻,          0.29,         -0.63
1805,寶徠,          0.83,          1.15
1806,冠軍,         -2.65,         -6.46
1808,潤隆,          5.95,         18.73
1809,中釉,          3.10,          3.93
1810,和成,          2.20,          3.25
1817,凱撒衛,         10.96,         13.49
1903,士紙,         -5.99,        -12.06
1904,正隆,          1.18,          1.08
1905,華紙,          0.22,          0.16
1906,寶隆,          4.48,          6.33
1907,永豐餘,          1.50,          1.86
1909,榮成,          3.41,          5.72
2002,中鋼,          4.00,          7.45
2006,東和鋼鐵,          2.98,          4.55
2007,燁興,         -3.44,        -13.79
2008,高興昌,         -7.07,         -9.51
2009,第一銅,          2.43,          3.18
2010,春源,          2.64,          3.82
2012,春雨,          2.54,          4.50
2013,中鋼構,          2.19,          5.67
2014,中鴻,          1.20,          2.31
2015,豐興,          8.59,         10.54
2017,官田鋼,          0.00,         -0.82
2020,美亞,          4.51,          6.82
2022,聚亨,          0.76,          0.24
2023,燁輝,          2.28,          3.25
2024,志聯,          6.24,         11.34
2025,千興,         -2.56,         -5.18
2027,大成鋼,          6.20,         13.92
2028,威致,         -7.61,        -35.11
2029,盛餘,          4.18,          5.19
2030,彰源,          4.69,         11.43
2031,新光鋼,          2.53,          4.05
2032,新鋼,          2.81,          3.48
2033,佳大,         -0.92,         -1.74
2034,允強,          8.86,         13.93
2038,海光,         -1.48,         -5.38
2049,上銀,          8.31,         17.81
2059,川湖,         23.23,         28.04
2062,橋椿,          7.94,         12.61
2101,南港,          2.13,          2.93
2102,泰豐,          3.55,          4.45
2103,台橡,          4.24,          6.97
2104,國際中橡,          8.66,         12.77
2105,正新,         10.27,         19.19
2106,建大,         10.72,         19.89
2107,厚生,         24.27,         27.67
2108,南帝,          3.38,          4.29
2109,華豐,         10.72,         18.59
2114,鑫永銓,         19.23,         24.30
2115,六暉-KY,          9.25,         13.84
2201,裕隆,          1.65,          3.57
2204,中華,          4.67,          5.60
2206,三陽工業,         -0.05,         -2.25
2207,和泰車,          7.46,         25.94
2208,台船,          1.70,          3.31
2227,裕日車,         18.26,         25.11
2228,劍麟,         15.77,         19.90
2231,為升,         33.67,         44.54
2233,宇隆,         11.58,         15.52
2236,百達-KY,          8.34,         11.73
2239,英利-KY,          9.99,         20.81
2301,光寶科,          2.91,          8.73
2302,麗正,          5.70,          7.05
2303,聯電,          3.96,          5.66
2305,全友,          7.80,         11.24
2308,台達電,          9.97,         21.06
2312,金寶,          5.25,         14.60
2313,華通,          5.12,         11.07
2314,台揚,         -8.14,        -24.21
2316,楠梓電,          3.45,          5.84
2317,鴻海,          6.02,         14.80
2321,東訊,          0.56,         -6.20
2323,中環,         -3.80,         -5.98
2324,仁寶,          2.34,          7.34
2327,國巨,          7.36,         14.14
2328,廣宇,          2.12,          3.24
2329,華泰,          5.45,         13.78
2330,台積電,         19.33,         27.88
2331,精英,          3.92,          7.53
2332,友訊,          0.25,          0.46
2337,旺宏,        -12.64,        -25.17
2340,台亞,          5.05,          7.58
2342,茂矽,         -8.60,        -17.92
2344,華邦電,          5.56,          8.54
2345,智邦,          4.66,          8.78
2347,聯強,          4.30,         11.43
2348,海悅,         17.74,         39.57
2349,錸德,         -9.23,        -15.40
2351,順德,          8.20,         16.73
2352,佳世達,          4.14,         12.24
2353,宏碁,          1.22,          3.06
2354,鴻準,          8.36,         12.40
2355,敬鵬,          8.00,         12.00
2356,英業達,          3.76,         10.56
2357,華碩,          6.14,         13.03
2358,廷鑫,         -3.84,         -5.15
2359,所羅門,          7.05,          8.06
2360,致茂,          9.68,         14.75
2362,藍天,          2.84,          4.73
2363,矽統,         -1.51,         -1.54
2364,倫飛,        -12.02,        -24.03
2365,昆盈,          1.86,          2.81
2367,燿華,          3.29,          5.28
2369,菱生,          2.12,          2.84
2371,大同,          0.00,         -4.81
2373,震旦行,          8.54,         14.77
2374,佳能,          1.11,          1.74
2375,凱美,          4.71,          5.79
2376,技嘉,          7.02,         10.80
2377,微星,          6.93,         12.70
2379,瑞昱,         10.56,         18.69
2380,虹光,         -1.81,         -2.39
2382,廣達,          3.72,         14.19
2383,台光電,         10.11,         20.44
2385,群光,          7.64,         18.92
2387,精元,          5.07,          8.61
2388,威盛,        -15.66,        -60.88
2390,云辰,         -1.76,         -2.99
2392,正崴,          3.14,          6.65
2393,億光,          6.40,         12.00
2395,研華,         20.54,         23.51
2397,友通,          9.72,         11.74
2399,映泰,         -1.84,         -2.63
2401,凌陽,          4.01,          5.20
2402,毅嘉,          9.07,         14.71
2404,漢唐,          6.20,         14.22
2405,輔信,         -3.33,         -6.22
2406,國碩,          5.21,          9.60
2408,南亞科,         29.50,        109.18
2409,友達,          4.50,          9.50
2412,中華電,          8.83,         10.66
2413,環科,          1.90,          2.80
2414,精技,          4.92,          9.15
2415,錩新,          6.07,         10.83
2417,圓剛,         -3.97,         -4.32
2419,仲琦,          3.83,          8.13
2420,新巨,         10.57,         22.34
2421,建準,          5.56,         10.07
2423,固緯,          6.06,          9.14
2424,隴華,         -1.13,         -1.18
2425,承啟,         11.35,         17.94
2426,鼎元,          7.40,         13.34
2427,三商電,          0.72,          1.06
2428,興勤,         11.49,         15.47
2429,銘旺科,        -11.04,        -20.85
