公司代號,公司名稱,ROE,ROA
1101,台泥,          5.18,          8.76
1102,亞泥,         11.05,         15.12
1103,嘉泥,          3.08,          3.85
1104,環泥,          4.51,          7.02
1108,幸福,          2.88,          4.17
1109,信大,          4.48,          4.97
1110,東泥,          1.83,          2.23
1201,味全,         -7.74,        -27.30
1203,味王,          3.92,          7.48
1210,大成,          2.00,          2.55
1213,大飲,          0.75,          0.87
1215,卜蜂,         -1.19,         -3.84
1216,統一,          3.92,          6.26
1217,愛之味,          2.02,          1.46
1218,泰山,          1.20,          0.97
1219,福壽,         -0.28,         -1.01
1220,台榮,         -3.42,         -5.57
1225,福懋油,         -3.86,         -7.74
1227,佳格,          8.68,         11.71
1229,聯華,          5.95,          7.12
1231,聯華食,          2.25,          3.01
1232,大統益,          6.47,         10.26
1233,天仁,         10.15,         15.28
1234,黑松,          0.39,          0.52
1235,興泰,          7.34,         10.42
1236,宏亞,          7.49,         13.11
1301,台塑,         18.76,         29.88
1303,南亞,         15.56,         26.55
1304,台聚,          7.48,         10.37
1305,華夏,         10.07,         18.93
1307,三芳,          5.60,         10.19
1308,亞聚,         10.26,         12.92
1309,台達化,          2.90,          4.81
1310,台苯,          4.97,          9.18
1312,國喬,          8.26,         20.18
1313,聯成,          6.60,          8.70
1314,中石化,          2.54,          4.61
1315,達新,          4.82,          6.37
1316,上曜,         -0.27,         -0.94
1319,東陽,         12.29,         19.24
1321,大洋,          8.94,         14.04
1323,永裕,          5.07,          7.41
1324,地球,          2.33,          3.14
1325,恆大,         -3.64,         -5.55
1326,台化,         20.97,         33.43
1402,遠東新,          9.30,         14.10
1409,新纖,          2.83,          3.82
1410,南染,         -0.35,         -0.47
1413,宏洲,         -0.57,         -2.15
1414,東和,         -0.70,         -6.54
1416,廣豐,         -0.56,         -1.47
1417,嘉裕,         -4.46,         -6.64
1418,東華,         -0.75,         -2.14
1419,新紡,          1.69,          2.73
1423,利華,         -1.31,         -2.03
1432,大魯閣,         -7.69,        -47.43
1434,福懋,          6.34,          9.73
1435,中福,         -5.27,         -9.46
1436,華友聯,         -2.33,         -2.41
1437,勤益控,          3.94,          5.69
1438,三地開發,         -8.00,        -45.00
1439,雋揚,          1.55,          2.29
1440,南紡,          2.93,          4.47
1441,大東,         -0.57,         -8.08
1442,名軒,          1.50,          1.53
1443,立益物流,         -4.77,         -9.50
1444,力麗,         -1.41,         -2.79
1445,大宇,         -3.30,         -5.94
1446,宏和,          0.60,          0.25
1447,力鵬,          4.09,          6.02
1449,佳和,         -7.99,        -20.23
1451,年興,         12.91,         14.66
1452,宏益,         -0.61,         -0.73
1453,大將,         -7.03,        -14.56
1454,台富,         -0.51,         -1.11
1455,集盛,          6.25,          8.78
1456,怡華,         -2.82,        -18.25
1457,宜進,         -7.20,        -15.13
1459,聯發,          4.99,          6.47
1460,宏遠,          2.80,          3.77
1463,強盛,          6.00,          6.76
1464,得力,          3.48,          4.51
1465,偉全,          1.25,          1.37
1466,聚隆,          4.76,         14.13
1467,南緯,          5.01,          8.43
1468,昶和,         -2.40,         -3.80
1470,大統新創,         -4.21,         -5.37
1471,首利,          5.48,          8.54
1472,三洋實業,         -3.22,         -3.75
1473,台南,         13.56,         19.00
1474,弘裕,          6.66,         11.56
1475,業旺,        -25.54,        -64.51
1476,儒鴻,          8.26,         15.25
1477,聚陽,         17.63,         31.62
1503,士電,          3.60,          5.80
1504,東元,         -0.30,         -1.27
1506,正道,          1.96,          2.31
1512,瑞利,          4.86,          8.24
1513,中興電,          8.01,         14.78
1514,亞力,          1.31,          1.97
1515,力山,          3.41,          5.44
1516,川飛,        -15.18,        -23.54
1517,利奇,          4.97,          6.14
1519,華城,         -3.33,         -6.94
1521,大億,         11.57,         23.75
1522,堤維西,          4.89,         11.10
1524,耿鼎,          6.41,         13.32
1525,江申,          9.97,         14.65
1526,日馳,         -5.59,        -14.41
1527,鑽全,         20.18,         30.63
1528,恩德,          3.00,          4.00
1529,樂事綠能,          0.41,         -0.41
1530,亞崴,         16.74,         33.17
1531,高林股,          9.83,         13.93
1532,勤美,         12.76,         23.61
1533,車王電,          1.90,          1.34
1535,中宇,          2.38,          6.24
1536,和大,          5.95,         13.41
1537,廣隆,          1.68,          2.25
1538,正峰,          3.77,          7.29
1539,巨庭,          1.06,          1.46
1540,喬福,          8.19,         12.21
1541,錩泰,          0.92,          1.18
1560,中砂,         11.56,         23.28
1582,信錦,         12.10,         25.48
1603,華電,         -3.51,        -12.64
1604,聲寶,         -3.54,         -6.74
1605,華新,         11.37,         14.37
1608,華榮,          3.24,          4.34
1609,大亞,          5.92,          9.20
1611,中電,          2.92,          3.65
1612,宏泰,          5.18,          6.40
1614,三洋電,          7.29,         10.20
1615,大山,          6.14,         11.11
1616,億泰,          4.00,          6.00
1617,榮星,          2.60,          4.53
1618,合機,          5.99,          9.62
1701,中化,         13.66,         20.15
1702,南僑,          3.00,          6.00
1707,葡萄王,          4.05,          5.31
1708,東鹼,          3.00,          3.00
1709,和益,          2.07,          2.60
1710,東聯,         22.56,         27.14
1711,永光,          6.00,          7.00
1712,興農,          4.10,          5.90
1713,國化,          5.69,          6.48
1714,和桐,         -1.42,         -3.32
1717,長興,          7.00,         12.00
1718,中纖,         14.10,         22.15
1720,生達,          7.24,         11.76
1721,三晃,          0.54,          0.16
1722,台肥,          3.95,          6.39
1723,中碳,         19.20,         34.50
1725,元禎,          6.14,         20.35
1726,永記,         11.47,         14.69
1727,中華化,          6.17,          8.26
1730,花仙子,          4.76,          6.15
1731,美吾華,          2.23,          4.01
1732,毛寶,         -5.43,         -6.58
1733,五鼎,         16.70,         19.40
1734,杏輝,          6.78,         11.43
1735,日勝化,          9.16,         14.94
1736,喬山,         16.09,         35.60
1737,臺鹽,          9.83,         13.58
1802,台玻,         12.01,         13.71
1805,寶徠,        -43.19,       -105.15
1806,冠軍,          3.41,          3.91
1808,潤隆,          6.12,         23.63
1809,中釉,          0.80,          0.46
1810,和成,         -6.18,        -11.02
1903,士紙,         -5.24,         -7.03
1904,正隆,          5.00,          7.00
1905,華紙,          5.00,          6.00
1906,寶隆,         -0.50,         -0.92
1907,永豐餘,          7.73,         12.33
1909,榮成,          5.11,          6.99
2002,中鋼,         22.80,         29.91
2006,東和鋼鐵,         13.68,         26.41
2007,燁興,          2.68,          4.88
2008,高興昌,          6.38,         14.36
2009,第一銅,          5.07,          6.92
2010,春源,         10.36,         19.33
2012,春雨,          6.97,         12.09
2013,中鋼構,          2.15,          4.60
2014,中鴻,          6.52,         12.64
2015,豐興,         27.22,         40.87
2017,官田鋼,          3.70,          4.90
2020,美亞,         12.95,         25.11
2022,聚亨,          9.68,         13.55
2023,燁輝,         10.59,         16.83
2024,志聯,          2.00,          2.00
2025,千興,          5.00,          8.00
2027,大成鋼,         13.19,         22.44
2028,威致,         -5.04,        -26.75
2029,盛餘,         20.90,         25.60
2030,彰源,         11.40,         23.40
2031,新光鋼,         20.84,         40.79
2032,新鋼,          9.02,         16.89
2033,佳大,          3.31,          7.19
2034,允強,         17.54,         29.94
2059,川湖,         30.22,         45.60
2101,南港,         10.69,         19.59
2102,泰豐,          9.08,         11.70
2103,台橡,         10.41,         14.41
2104,國際中橡,          5.30,          6.90
2105,正新,          8.33,         12.47
2106,建大,          7.25,         10.65
2107,厚生,          1.22,          1.30
2108,南帝,          4.28,          5.13
2109,華豐,          3.17,          4.45
2114,鑫永銓,          7.07,         16.72
2201,裕隆,          9.30,         13.10
2204,中華,          9.48,         13.44
2206,三陽工業,          7.71,         13.56
2207,和泰車,         17.12,         24.09
2227,裕日車,         21.00,         30.00
2301,光寶科,          9.05,         16.39
2302,麗正,        -13.76,        -17.51
2303,聯電,         10.08,         12.77
2305,全友,        -13.00,        -28.00
2308,台達電,         11.97,         20.56
2312,金寶,          8.62,         10.82
2313,華通,        -12.30,        -25.83
2314,台揚,          5.23,          7.57
2316,楠梓電,          6.02,          8.91
2317,鴻海,         14.28,         27.20
2321,東訊,          5.55,          9.53
2323,中環,         -0.40,         -1.44
2324,仁寶,          6.24,         10.87
2327,國巨,        -18.22,        -34.09
2328,廣宇,          9.06,         12.57
