公司代號,公司名稱,ROE,ROA
1101,台泥,          2.39,          2.70
1102,亞泥,          1.20,          0.50
1103,嘉泥,          0.30,         -4.32
1104,環泥,          1.54,          1.03
1108,幸福,         -4.15,         -9.59
1109,信大,          2.58,          2.98
1110,東泥,         -2.87,         -3.63
1201,味全,          2.53,          0.08
1203,味王,         -5.55,        -17.78
1215,卜蜂,          3.71,          3.78
1216,統一,          6.21,          8.36
1217,愛之味,         -2.63,         -6.45
1218,泰山,          1.95,          1.10
1219,福壽,          1.61,          1.05
1229,聯華,          5.87,          6.59
1232,大統益,          8.29,         12.43
1234,黑松,          3.36,          5.01
1235,興泰,          6.02,          8.59
1236,宏亞,          5.99,          8.59
1301,台塑,          9.90,         15.76
1303,南亞,         11.14,         18.03
1304,台聚,          0.15,         -0.83
1305,華夏,          0.00,          0.00
1307,三芳,          3.39,          4.30
1308,亞聚,         -1.46,         -1.64
1309,台達化,          0.75,          0.93
1310,台苯,          9.51,         11.54
1312,國喬,          7.28,         10.81
1313,聯成,          4.20,          2.80
1314,中石化,          1.14,          0.49
1315,達新,          2.92,          3.22
1316,上曜,        -21.66,        -36.94
1319,東陽,          0.77,         -2.20
1321,大洋,         -4.89,         -7.66
1323,永裕,          3.87,          4.39
1324,地球,         28.99,         43.90
1325,恆大,         14.16,         18.94
1326,台化,          9.39,         16.36
1402,遠東新,          1.60,          0.50
1409,新纖,         -3.33,         -8.47
1410,南染,         -9.07,        -10.76
1414,東和,         -5.52,        -21.85
1416,廣豐,         -8.92,        -17.89
1418,東華,          3.32,          3.77
1423,利華,          2.50,          3.01
1434,福懋,          8.82,         12.40
1435,中福,         -4.93,         -6.19
1436,華友聯,         -4.77,         -7.92
1438,三地開發,        -28.00,        -64.00
1439,雋揚,          2.62,          3.15
1440,南紡,          0.45,          0.08
1441,大東,         -2.65,         -9.64
1442,名軒,        -10.65,        -37.55
1443,立益物流,         -4.72,         -7.48
1444,力麗,         -6.73,        -12.54
1445,大宇,          2.87,          2.26
1446,宏和,          2.85,          0.35
1447,力鵬,         -1.99,         -5.24
1449,佳和,         -1.66,         -5.08
1451,年興,         13.29,         17.34
1454,台富,          3.28,          3.35
1455,集盛,          1.51,          0.33
1456,怡華,         -1.49,         -9.09
1457,宜進,          2.34,          0.09
1459,聯發,          0.96,          0.05
1460,宏遠,          2.10,          1.10
1463,強盛,          5.39,          6.53
1464,得力,          2.79,          1.19
1465,偉全,          6.64,          7.79
1466,聚隆,        -11.14,        -37.85
1467,南緯,          1.73,          0.11
1468,昶和,          4.80,          5.90
1470,大統新創,         -1.52,         -3.35
1471,首利,         -2.05,         -7.23
1473,台南,         14.27,         19.77
1474,弘裕,          8.91,         15.89
1475,業旺,         -1.82,        -13.44
1476,儒鴻,          7.13,         12.24
1503,士電,          4.00,          5.80
1504,東元,          3.61,          4.15
1512,瑞利,          1.44,         -0.99
1513,中興電,          6.40,         11.03
1514,亞力,          5.31,          7.42
1515,力山,          3.15,          2.31
1516,川飛,        -15.78,        -31.33
1517,利奇,        -10.78,        -12.57
1519,華城,          5.87,          9.29
1521,大億,          6.79,         12.24
1522,堤維西,          2.61,          2.77
1524,耿鼎,          2.14,          2.49
1525,江申,          6.15,          8.04
1526,日馳,         -0.28,         -2.18
1527,鑽全,         28.36,         33.01
1528,恩德,          6.59,          9.74
1529,樂事綠能,          2.84,          4.34
1530,亞崴,          4.40,          5.36
1531,高林股,         13.44,         17.57
1533,車王電,         17.50,         27.72
1535,中宇,          5.86,         11.06
1536,和大,          5.24,          6.58
1538,正峰,          2.80,          2.77
1539,巨庭,         11.00,         17.00
1540,喬福,          5.48,          6.86
1603,華電,         -3.35,        -11.25
1604,聲寶,         12.33,         16.60
1608,華榮,          2.88,          3.38
1609,大亞,          1.46,          0.37
1612,宏泰,          9.06,         10.92
1614,三洋電,          4.59,          5.61
1617,榮星,          7.01,         11.16
1618,合機,          2.69,          2.54
1701,中化,          0.85,         -1.35
1702,南僑,         -0.64,         -5.01
1707,葡萄王,         -4.95,         -6.53
1708,東鹼,          5.81,          7.54
1709,和益,          4.27,          5.51
1710,東聯,          5.37,          7.08
1711,永光,          3.35,          3.34
1712,興農,          1.50,          1.20
1713,國化,          5.36,          6.31
1714,和桐,          5.51,          7.37
1717,長興,          7.00,         10.00
1718,中纖,         -2.56,         -6.74
1720,生達,          7.10,          9.46
1721,三晃,          1.16,         -0.79
1722,台肥,         -2.30,         -3.79
1723,中碳,         19.40,         27.30
1725,元禎,          5.29,          8.48
1726,永記,          9.17,         11.91
1727,中華化,          4.14,          5.14
1730,花仙子,          4.06,          5.03
1731,美吾華,          2.44,          2.83
1732,毛寶,          5.83,          7.31
1733,五鼎,         16.60,         18.70
1734,杏輝,          6.09,          9.55
1735,日勝化,         17.59,         25.38
1736,喬山,         16.88,         57.98
1802,台玻,          8.33,          9.83
1805,寶徠,        -15.19,        -26.34
1806,冠軍,        -11.56,        -20.45
1808,潤隆,        -20.43,       -136.11
1809,中釉,          5.49,          7.17
1810,和成,          1.59,         -0.58
1903,士紙,          5.13,         10.20
1904,正隆,          5.13,          7.96
1905,華紙,          8.51,         12.29
1906,寶隆,         -3.54,         -8.27
1907,永豐餘,          4.01,          3.90
1909,榮成,          4.21,          4.55
2002,中鋼,         10.00,         14.00
2006,東和鋼鐵,          4.82,          4.89
2007,燁興,          2.95,          0.01
2008,高興昌,         -2.36,        -15.54
2009,第一銅,          3.22,          3.62
2010,春源,          3.44,          4.79
2012,春雨,         -6.82,        -17.17
2013,中鋼構,          4.60,          6.47
2014,中鴻,         -2.72,        -18.06
2015,豐興,          4.14,          5.01
2017,官田鋼,         -2.50,         -7.50
2020,美亞,          7.71,          9.63
2022,聚亨,         -7.87,        -12.80
2023,燁輝,          5.80,          7.48
2024,志聯,         -4.00,        -16.00
2025,千興,        -10.26,        -18.17
2027,大成鋼,          0.81,         -2.07
2028,威致,         -2.51,        -12.63
2029,盛餘,          6.90,          8.50
2030,彰源,          5.70,          8.90
2031,新光鋼,          4.55,          3.69
2032,新鋼,          6.45,          8.90
2033,佳大,          0.37,         -1.59
2034,允強,          6.09,          8.19
2101,南港,        -10.39,        -54.18
2102,泰豐,         -8.95,        -19.47
2103,台橡,         -1.87,         -3.29
2104,國際中橡,          2.20,          1.70
2105,正新,          9.00,         11.57
2106,建大,          3.23,          3.61
2107,厚生,         -1.01,         -3.82
2108,南帝,          4.92,          6.14
2109,華豐,          3.77,          4.97
2201,裕隆,          6.80,         10.20
2204,中華,          9.44,         12.55
2206,三陽工業,          2.22,          3.68
2207,和泰車,          8.48,         11.49
2301,光寶科,         15.19,         30.51
2303,聯電,         19.52,         25.48
2305,全友,          5.46,          6.12
2308,台達電,         14.37,         23.03
2312,金寶,          6.35,          8.17
2313,華通,         14.35,         23.24
2314,台揚,         14.49,         22.60
2316,楠梓電,         11.42,         19.71
2317,鴻海,         16.14,         26.15
2321,東訊,          6.58,          9.12
2323,中環,          9.80,         13.69
2324,仁寶,         13.80,         19.70
2327,國巨,         13.14,         15.87
2328,廣宇,          3.84,          4.45
2329,華泰,          1.59,          0.76
2330,台積電,         24.12,         31.43
2331,精英,         17.17,         47.72
2332,友訊,          8.00,         11.00
2337,旺宏,         19.09,         29.91
2338,光罩,          9.43,         12.78
2340,台亞,          9.52,         11.40
2342,茂矽,          4.30,          4.97
2344,華邦電,         11.01,         14.29
2345,智邦,          6.55,         10.69
2347,聯強,          8.04,         11.36
2348,海悅,         -1.30,        -12.30
2349,錸德,         13.41,         17.14
2351,順德,          2.69,          2.81
2352,佳世達,         12.23,         18.65
2353,宏碁,         11.34,         21.24
2354,鴻準,          7.13,         31.55
2355,敬鵬,          7.08,          9.33
2356,英業達,         11.28,         19.73
2357,華碩,         27.91,         32.46
2358,廷鑫,        -17.86,        -58.73
2359,所羅門,          9.00,         12.00
2360,致茂,          8.88,         12.49
2362,藍天,         -4.98,         -9.88
2363,矽統,         -0.41,         -1.21
2364,倫飛,        -12.86,        -24.75
2365,昆盈,          8.67,         11.97
2367,燿華,          1.51,          0.65
2368,金像電,          6.98,          9.91
2369,菱生,          7.41,          8.84
2373,震旦行,          3.37,          4.11
2374,佳能,          7.89,         10.57
2375,凱美,          2.16,          1.91
2376,技嘉,         20.23,         28.02
2377,微星,         16.13,         28.79
2379,瑞昱,         31.77,         40.81
2380,虹光,         23.71,         39.73
2382,廣達,         20.18,         29.69
2383,台光電,          8.21,         11.25
2385,群光,          2.67,          1.69
2387,精元,          5.87,          7.52
2388,威盛,         26.36,         36.55
2390,云辰,         18.35,         23.02
2392,正崴,         10.18,         15.74
2393,億光,          7.82,          9.66
2395,研華,         24.15,         33.50
2397,友通,         10.00,         14.00
2399,映泰,         -6.04,         15.90
2401,凌陽,         31.84,         36.46
2402,毅嘉,         19.27,         25.02
2404,漢唐,         10.98,         15.21
2405,輔信,          0.16,         -1.62
2406,國碩,         -2.48,         -4.78
2408,南亞科,          2.97,          3.69
2409,友達,          5.95,         12.55
2412,中華電,         13.86,         17.31
2413,環科,         11.15,         13.94
2414,精技,          5.29,          8.15
2415,錩新,         10.45,         11.67
2417,圓剛,          8.93,         11.48
2419,仲琦,          5.84,          7.18
2420,新巨,          5.37,          7.41
2421,建準,          6.72,         10.75
2423,固緯,          8.84,         11.20
2424,隴華,          8.02,         10.58
2425,承啟,          6.00,          8.00
2426,鼎元,          7.37,         10.62
2427,三商電,         10.10,         14.85
2428,興勤,          6.41,          7.41
2429,銘旺科,          4.25,          5.56
2430,燦坤,          8.43,         16.00
2431,聯昌,          4.44,          6.46
2432,倚天酷碁-創,         13.53,         15.80
2433,互盛電,         17.49,         22.60
2434,統懋,         13.40,         18.80
2436,偉詮電,         26.67,         30.51
2438,翔耀,          2.41,          1.12
2439,美律,         18.51,         22.21
2440,太空梭,          6.73,         11.62
2441,超豐,         11.95,         18.71
2442,新美齊,          7.21,         13.14
2443,昶虹,          0.45,         -0.54
2444,兆勁,         17.19,         24.52
2449,京元電子,         12.00,         19.18
2450,神腦,          6.05,         10.66
2451,創見,         26.40,         31.93
2453,凌群,          7.10,         11.00
2454,聯發科,         46.19,         67.10
2455,全新,          5.20,          5.60
2457,飛宏,         11.40,         26.21
2458,義隆,         28.25,         33.85
2459,敦吉,         17.39,         24.87
2460,建通,          7.54,         12.18
2461,光群雷,         15.63,         18.25
2462,良得電,          6.20,          7.54
2464,盟立,          9.38,         17.15
2465,麗臺,         11.03,         14.50
2466,冠西電,         11.71,         21.22
2467,志聖,         15.78,         22.58
2468,華經,         10.00,         16.00
2471,資通,         17.16,          7.49
2472,立隆電,         12.69,         19.25
2474,可成,         11.95,         14.69
2476,鉅祥,         23.86,         28.98
2477,美隆電,         20.95,         29.80
2478,大毅,         20.56,         25.23
2480,敦陽科,         24.11,         49.85
2481,強茂,         14.79,         24.95
2482,連宇,         10.18,         12.08
2483,百容,         17.23,         19.45
2484,希華,         11.09,         14.23
2485,兆赫,         16.50,         23.92
2486,一詮,          6.20,          9.23
2488,漢平,         11.60,         19.10
2489,瑞軒,         11.19,         16.10
2491,吉祥全,         12.00,         16.97
2492,華新科,         17.57,         23.95
2493,揚博,         11.91,         20.19
2497,怡利電,         20.06,         27.21
2501,國建,          3.98,          4.24
2504,國產,          1.52,          0.04
2505,國揚,         -0.03,        -26.75
2506,太設,          1.50,         -1.93
