公司代號,公司名稱,ROE,ROA
1101,台泥,          5.40,          9.54
1102,亞泥,          5.94,         10.01
1103,嘉泥,          2.16,          2.94
1104,環泥,          4.63,          5.83
1108,幸福,          3.58,          5.64
1109,信大,         10.32,         12.51
1110,東泥,          1.37,          1.55
1201,味全,          3.34,          7.30
1203,味王,          7.49,         11.09
1210,大成,          4.59,          8.13
1213,大飲,         -7.06,        -19.31
1215,卜蜂,          6.46,         15.16
1216,統一,          6.03,         15.93
1217,愛之味,          2.32,          3.41
1218,泰山,          6.05,          8.45
1219,福壽,          3.51,          6.38
1220,台榮,          6.56,          8.10
1225,福懋油,          6.04,         12.80
1227,佳格,          9.06,         13.71
1229,聯華,          7.54,          9.41
1231,聯華食,          9.30,         18.85
1232,大統益,         19.14,         26.54
1233,天仁,          2.04,          2.93
1234,黑松,          3.57,          4.40
1235,興泰,          1.93,          2.48
1236,宏亞,         -0.73,         -1.46
1256,鮮活果汁-KY,         16.85,         21.08
1301,台塑,         14.07,         19.40
1303,南亞,         13.70,         21.60
1304,台聚,         12.60,         19.32
1305,華夏,         17.08,         23.77
1307,三芳,          1.03,          1.49
1308,亞聚,         17.40,         22.50
1309,台達化,         18.55,         26.39
1310,台苯,          1.18,          1.42
1312,國喬,         14.28,         17.28
1313,聯成,          4.75,          7.83
1314,中石化,          3.21,          4.75
1315,達新,          0.06,          0.05
1316,上曜,          0.32,         -0.71
1319,東陽,          2.10,          2.86
1321,大洋,          2.64,          4.83
1323,永裕,         25.58,         12.97
1324,地球,          0.06,          0.07
1325,恆大,          7.07,          8.07
1326,台化,          7.71,         10.18
1337,再生-KY,         -7.21,         -7.00
1338,廣華-KY,          3.51,          5.33
1339,昭輝,          2.75,          3.58
1340,勝悅-KY,         -9.56,         -9.84
1341,富林-KY,         13.64,         23.92
1342,八貫,         12.25,         17.66
1402,遠東新,          2.80,          4.72
1409,新纖,          2.90,         10.86
1410,南染,          6.23,          7.54
1413,宏洲,          4.21,          9.72
1414,東和,          3.27,          4.50
1416,廣豐,          1.84,          2.33
1417,嘉裕,          2.80,          3.72
1418,東華,         -4.85,        -20.87
1419,新紡,          3.33,          5.05
1423,利華,          4.55,          5.03
1432,大魯閣,         -2.28,        -19.92
1434,福懋,          2.82,          3.46
1435,中福,          0.56,          0.65
1436,華友聯,          4.29,         16.98
1437,勤益控,          4.30,          6.94
1438,三地開發,          0.85,          3.60
1439,雋揚,          4.84,          5.70
1440,南紡,          6.37,         11.15
1441,大東,         -5.96,        -18.19
1442,名軒,          3.89,          9.07
1443,立益物流,          4.86,         20.74
1444,力麗,          3.58,          5.57
1445,大宇,         -1.26,         -1.56
1446,宏和,         -0.19,         -1.12
1447,力鵬,          1.64,          2.62
1449,佳和,          2.31,          5.82
1451,年興,          2.72,          3.30
1452,宏益,         11.83,         13.17
1453,大將,          6.53,          7.88
1454,台富,          0.33,          0.33
1455,集盛,          9.45,         13.30
1456,怡華,          8.11,         29.99
1457,宜進,          2.57,          4.68
1459,聯發,         12.70,         24.42
1460,宏遠,          1.82,          3.42
1463,強盛,          3.13,          3.64
1464,得力,          1.72,          3.56
1465,偉全,         -4.89,         -5.76
1466,聚隆,          5.58,         10.68
1467,南緯,          0.40,         -1.33
1468,昶和,          1.04,          1.17
1470,大統新創,          5.40,          6.61
1471,首利,         -1.24,         -1.79
1472,三洋實業,         -0.47,         -4.16
1473,台南,         -2.44,         -4.26
1474,弘裕,          3.75,          6.91
1475,業旺,         12.43,         15.65
1476,儒鴻,         18.54,         25.54
1477,聚陽,         13.47,         22.36
1503,士電,          4.42,          7.24
1504,東元,          4.68,          6.74
1506,正道,          2.85,          4.93
1512,瑞利,         -6.48,       -118.38
1513,中興電,          6.40,         17.50
1514,亞力,          5.30,         10.62
1515,力山,          9.63,         26.36
1516,川飛,         12.50,         14.26
1517,利奇,          9.41,         13.77
1519,華城,          3.35,          8.14
1521,大億,          2.41,          4.72
1522,堤維西,          1.48,          3.18
1524,耿鼎,          1.54,          2.79
1525,江申,          5.80,          7.00
1526,日馳,         11.36,         21.72
1527,鑽全,          9.15,         11.16
1528,恩德,          4.85,          9.79
1529,樂事綠能,          5.79,          8.29
1530,亞崴,          2.18,          3.96
1531,高林股,          3.72,          4.77
1532,勤美,          3.99,         10.29
1533,車王電,          0.54,          3.53
1535,中宇,          5.96,         13.05
1536,和大,          2.09,          4.50
1537,廣隆,         11.60,         15.94
1538,正峰,        -34.67,       -131.16
1539,巨庭,          2.41,          6.82
1540,喬福,         -0.13,         -0.16
1541,錩泰,          6.81,         17.18
1558,伸興,          6.72,         10.53
1560,中砂,          7.69,         14.75
1568,倉佑,          1.19,          1.99
1582,信錦,          2.26,          3.94
1583,程泰,          3.63,          6.69
1587,吉茂,          3.96,          7.94
1589,永冠-KY,          1.49,          2.50
1590,亞德客-KY,         14.79,         22.35
1597,直得,          8.60,         14.04
1598,岱宇,          3.92,          9.62
1603,華電,          3.42,          5.03
1604,聲寶,         13.60,         20.68
1605,華新,          9.31,         15.63
1608,華榮,         12.81,         19.51
1609,大亞,          6.34,         16.01
1611,中電,          4.89,          6.48
1612,宏泰,         36.33,         41.15
1614,三洋電,          5.52,          6.81
1615,大山,         13.16,         20.08
1616,億泰,          3.48,          6.10
1617,榮星,          6.49,         11.02
1618,合機,          4.85,          5.26
1626,艾美特-KY,         -2.94,        -10.42
1701,中化,          4.33,          7.16
1702,南僑,          5.12,         13.18
1707,葡萄王,         14.37,         21.16
1708,東鹼,          5.94,         11.34
1709,和益,          8.25,         11.95
1710,東聯,          4.11,          7.70
1711,永光,          3.81,          5.51
1712,興農,          6.23,         12.72
1713,國化,          6.22,          6.61
1714,和桐,          6.43,          8.85
1717,長興,          6.37,         14.55
1718,中纖,          0.81,          5.57
1720,生達,          9.82,         14.30
1721,三晃,         -1.35,         -2.91
1722,台肥,          3.90,          5.83
1723,中碳,          9.58,         15.20
1725,元禎,          5.32,          8.22
1726,永記,          8.20,          9.81
1727,中華化,          8.66,         15.14
1730,花仙子,         11.05,         15.73
1731,美吾華,          6.52,          8.46
1732,毛寶,          2.96,          3.98
1733,五鼎,          7.98,         11.90
1734,杏輝,         -3.00,         -6.59
1735,日勝化,          0.70,          0.68
1736,喬山,          0.69,          1.11
1737,臺鹽,          5.12,          6.40
1752,南光,          5.95,          8.82
1760,寶齡富錦,          3.85,          6.58
1762,中化生,         10.72,         14.87
1773,勝一,         16.88,         25.77
1776,展宇,          8.70,         13.92
1783,和康生,          7.90,          8.75
1786,科妍,          5.21,          7.13
1789,神隆,          2.11,          2.31
1795,美時,          8.00,         14.16
1802,台玻,         13.34,         23.39
1805,寶徠,         -1.47,         -5.61
1806,冠軍,         10.64,         16.50
1808,潤隆,          5.33,         28.46
1809,中釉,          0.83,          0.86
1810,和成,         16.12,         26.23
1817,凱撒衛,          8.73,         12.78
1903,士紙,          1.07,          1.42
1904,正隆,          6.67,         14.54
1905,華紙,          1.61,          2.68
1906,寶隆,          2.28,          2.79
1907,永豐餘,          6.30,         12.51
1909,榮成,          4.67,          8.91
2002,中鋼,         10.62,         19.41
2006,東和鋼鐵,         12.10,         20.62
2007,燁興,          0.84,          0.18
2008,高興昌,          1.24,          1.46
2009,第一銅,          5.97,          7.69
2010,春源,          6.26,         10.90
2012,春雨,          8.13,         19.87
2013,中鋼構,          3.60,          9.89
2014,中鴻,         19.78,         33.60
2015,豐興,         16.20,         19.41
2017,官田鋼,          6.60,         11.00
2020,美亞,         10.97,         23.00
2022,聚亨,          6.08,          8.06
2023,燁輝,          7.04,         17.19
2024,志聯,          7.58,         12.01
2025,千興,         15.49,         48.77
2027,大成鋼,         12.16,         25.31
2028,威致,         22.57,         43.29
2029,盛餘,         11.79,         13.58
2030,彰源,          9.88,         27.18
2031,新光鋼,         12.49,         28.12
2032,新鋼,          7.77,          9.48
2033,佳大,          1.28,          1.41
2034,允強,          7.99,         13.62
2038,海光,          5.48,         11.88
2049,上銀,          6.65,         11.30
2059,川湖,         14.44,         17.47
2062,橋椿,          3.66,          7.44
2069,運錩,          8.70,         19.71
2101,南港,         -0.49,         -2.21
2102,泰豐,        -17.58,        -36.57
2103,台橡,         14.66,         24.81
2104,國際中橡,          6.60,          9.94
2105,正新,          3.80,          6.52
2106,建大,          2.38,          4.85
2107,厚生,          6.16,          6.73
2108,南帝,         42.64,         53.45
2109,華豐,          7.27,         12.43
2114,鑫永銓,         29.32,         34.15
2115,六暉-KY,          8.24,         14.06
2201,裕隆,          2.60,         11.42
2204,中華,          8.07,          9.57
2206,三陽工業,          4.69,         11.95
2207,和泰車,          6.14,         21.93
2208,台船,          0.36,          0.10
2211,長榮鋼,          5.53,          7.45
2227,裕日車,         11.59,         14.87
2228,劍麟,          4.47,          6.38
2231,為升,          6.01,         11.85
2233,宇隆,         11.67,         17.73
2236,百達-KY,          3.52,          5.57
2239,英利-KY,          3.48,          6.87
2241,艾姆勒,         -3.86,         -6.63
2243,宏旭-KY,         -2.29,        -15.25
2247,汎德永業,          6.64,         10.75
2250,IKKA-KY,          5.26,         12.26
2254,巨鎧精密-創,         16.81,         54.02
2301,光寶科,          7.84,         19.03
2302,麗正,          4.02,          4.80
2303,聯電,         13.45,         21.59
2305,全友,          0.84,          0.90
2308,台達電,          7.71,         17.82
2312,金寶,          0.79,          0.87
2313,華通,          7.72,         16.71
2314,台揚,         -7.20,        -20.54
2316,楠梓電,          4.24,          7.09
2317,鴻海,          4.51,         10.10
2321,東訊,          1.76,          3.76
2323,中環,          0.72,          0.69
2324,仁寶,          2.90,         11.57
2327,國巨,         11.98,         30.99
2328,廣宇,          5.21,          8.65
2329,華泰,          9.88,         18.47
2330,台積電,         18.56,         29.69
2331,精英,          0.49,          0.86
2332,友訊,          2.23,          2.55
2337,旺宏,         17.04,         28.85
2338,光罩,          7.67,         21.32
2340,台亞,          7.33,          9.54
2342,茂矽,          7.41,         10.98
2344,華邦電,         10.87,         18.67
2345,智邦,         14.33,         31.33
2347,聯強,          9.78,         29.23
2348,海悅,         12.02,         37.62
2349,錸德,         -0.14,         -1.21
2351,順德,          8.10,         14.51
2352,佳世達,          6.16,         16.76
2353,宏碁,          5.80,         17.64
2354,鴻準,          2.64,          3.99
2355,敬鵬,          1.54,          2.20
2356,英業達,          2.83,         10.41
2357,華碩,         10.38,         20.22
2358,廷鑫,          5.01,          9.62
2359,所羅門,          3.13,          4.40
2360,致茂,         14.62,         24.17
2362,藍天,          2.49,          4.43
2363,矽統,          0.90,          0.90
2364,倫飛,          3.00,          9.51
2365,昆盈,          1.50,          1.72
2367,燿華,         -0.64,         -2.53
2368,金像電,         12.79,         28.32
2369,菱生,         11.06,         16.58
