公司代號,公司名稱,ROE,ROA
1101,台泥,         15.73,         20.15
1102,亞泥,         11.64,         16.58
1103,嘉泥,         13.08,         18.25
1104,環泥,         16.61,         19.44
1108,幸福,          9.40,         14.48
1109,信大,         14.23,         16.63
1110,東泥,         11.37,         14.33
1201,味全,          3.26,          2.58
1203,味王,          6.10,          7.59
1210,大成,          1.97,          1.24
1213,大飲,          4.46,          5.73
1215,卜蜂,          3.57,          4.14
1216,統一,         12.30,         18.48
1217,愛之味,          5.29,          5.80
1218,泰山,         -0.42,         -2.34
1219,福壽,          3.73,          4.06
1220,台榮,          4.09,          4.40
1225,福懋油,          4.73,          5.48
1227,佳格,         26.70,         33.60
1229,聯華,         -0.60,         -0.96
1231,聯華食,          8.19,         12.17
1232,大統益,          8.79,         11.53
1235,興泰,         -0.12,         -3.24
1301,台塑,         11.08,         14.07
1303,南亞,         11.95,         18.76
1304,台聚,          2.43,          2.46
1305,華夏,          3.87,          3.96
1307,三芳,          7.30,         11.14
1308,亞聚,          4.93,          5.44
1309,台達化,          1.30,          1.10
1310,台苯,          2.04,          0.76
1312,國喬,          3.04,          3.30
1313,聯成,         -1.00,         -3.40
1314,中石化,          0.89,          1.07
1315,達新,          6.74,          9.87
1316,上曜,          9.92,         12.66
1319,東陽,         11.29,         20.76
1326,台化,          7.41,         10.19
1402,遠東新,          5.20,          5.30
1409,新纖,          5.36,          4.21
1410,南染,          9.50,         10.96
1413,宏洲,         -1.46,         -2.14
1414,東和,         -4.56,        -18.73
1416,廣豐,         -4.05,         -6.52
1417,嘉裕,          6.39,          7.74
1418,東華,          6.82,          7.42
1419,新紡,          9.77,         17.20
1423,利華,          2.09,          2.65
1432,大魯閣,         -6.27,        -13.27
1434,福懋,          9.85,         12.71
1435,中福,         -1.39,         -1.86
1436,華友聯,         -3.81,         -8.06
1437,勤益控,          2.91,          3.36
1438,三地開發,         -4.59,         -6.17
1439,雋揚,          4.74,          7.17
1440,南紡,          2.75,          3.58
1441,大東,          1.60,         -3.45
1442,名軒,         -8.32,        -30.82
1443,立益物流,          0.89,          0.02
1444,力麗,          9.09,         10.51
1445,大宇,          7.28,          8.67
1446,宏和,          5.37,          6.77
1447,力鵬,          4.10,          5.14
1449,佳和,          3.19,          3.92
1451,年興,         12.37,         14.68
1452,宏益,          7.70,          9.79
1453,大將,          7.10,          8.02
1454,台富,          8.05,         12.69
1455,集盛,          8.98,         13.08
1456,怡華,          4.14,          5.09
1457,宜進,         11.72,         24.18
1459,聯發,          8.86,         12.91
1460,宏遠,          7.80,          9.30
1503,士電,          6.80,         10.80
1504,東元,         10.48,         15.83
1506,正道,          4.01,          4.43
1512,瑞利,          7.25,         11.78
1513,中興電,          5.40,          7.92
1514,亞力,          6.44,         11.83
1515,力山,          5.62,          8.00
1516,川飛,         15.45,         25.81
1517,利奇,          9.61,         12.92
1603,華電,          9.38,         11.49
1604,聲寶,          7.39,          9.99
1605,華新,          4.94,          5.17
1608,華榮,          9.80,         10.65
1609,大亞,          6.15,          6.65
1611,中電,          6.53,          8.78
1612,宏泰,         10.51,         17.87
1614,三洋電,          7.39,         12.26
1701,中化,          1.89,         -0.19
1702,南僑,         -7.83,        -16.00
1707,葡萄王,          9.91,         12.14
1708,東鹼,          1.75,          1.30
1709,和益,          5.53,          6.64
1710,東聯,         -1.15,         -2.03
1711,永光,         10.28,         13.38
1712,興農,          7.21,          9.21
1713,國化,          7.14,          7.59
1714,和桐,          6.41,          7.49
1717,長興,         10.51,         19.79
1718,中纖,         -0.38,         -1.51
1720,生達,         15.33,         23.16
1731,美吾華,          3.66,          3.50
1802,台玻,          9.13,         11.47
1805,寶徠,         11.30,         14.69
1806,冠軍,         19.39,         23.85
1808,潤隆,         10.11,         15.90
1809,中釉,         22.62,         27.78
1810,和成,         16.68,         23.85
1903,士紙,          3.21,          2.62
1904,正隆,          6.20,          9.59
1905,華紙,         -2.43,        -12.83
1906,寶隆,        -11.50,        -21.98
1907,永豐餘,          7.87,         10.39
1909,榮成,          6.79,          8.57
2002,中鋼,          4.45,          5.22
2006,東和鋼鐵,          4.34,          7.74
2007,燁興,          4.50,          0.09
2008,高興昌,          2.07,         -0.82
2009,第一銅,          2.43,          2.26
2010,春源,          4.27,          4.63
2012,春雨,          3.58,          3.99
2013,中鋼構,          3.04,          3.29
2014,中鴻,          3.87,          3.20
2015,豐興,         12.49,         17.89
2017,官田鋼,          8.23,          9.33
2020,美亞,         11.98,         17.68
2022,聚亨,          9.18,         12.99
2023,燁輝,          6.36,          8.16
2024,志聯,          6.65,         10.92
2025,千興,          4.93,          1.62
2101,南港,         -0.69,         -5.50
2102,泰豐,          4.71,          6.57
2103,台橡,          8.52,         10.76
2104,國際中橡,          7.60,          9.70
2105,正新,         11.15,         15.53
2106,建大,          5.52,          7.38
2107,厚生,          1.94,          0.48
2108,南帝,         10.85,         14.70
2201,裕隆,         -1.80,         -4.30
2204,中華,         12.62,         22.20
2207,和泰車,          6.18,         16.12
2301,光寶科,          6.32,         11.97
2302,麗正,          3.24,          0.20
2303,聯電,         18.55,         25.30
2305,全友,          7.48,          9.60
2308,台達電,         15.92,         24.44
2312,金寶,          8.92,         14.81
2313,華通,         11.07,         15.55
2314,台揚,         11.30,         14.24
2316,楠梓電,          7.36,          9.89
2317,鴻海,          9.13,         14.59
2321,東訊,          4.70,          4.89
2323,中環,         15.70,         22.49
2324,仁寶,          8.74,         16.29
2327,國巨,         11.79,         18.01
2328,廣宇,         17.27,         27.64
2329,華泰,         15.56,         26.21
2330,台積電,         32.31,         46.74
2331,精英,          8.93,         15.51
2332,友訊,         22.00,         29.00
2337,旺宏,         12.60,         21.08
2338,光罩,         16.32,         19.59
2340,台亞,          9.92,         14.30
2342,茂矽,         15.20,         23.70
2344,華邦電,          5.94,          6.26
2347,聯強,          5.83,         12.63
2348,海悅,         30.10,         54.40
2362,藍天,          8.69,         18.24
2371,大同,         10.45,         19.23
2373,震旦行,          9.80,         13.37
2374,佳能,          9.20,         16.27
2420,新巨,         16.07,         22.72
2462,良得電,         10.50,         15.45
2501,國建,          9.57,         12.63
2504,國產,          8.47,         13.30
2505,國揚,          4.52,          6.01
2506,太設,          4.61,          6.62
2509,全坤建,          5.81,         10.21
2511,太子,          9.00,         12.00
2514,龍邦,          5.67,         15.32
2515,中工,          4.68,         14.15
2516,新建,          8.44,         15.83
2520,冠德,          8.23,         32.71
2524,京城,          6.20,         17.96
2527,宏璟,          6.32,         11.10
2528,皇普,          4.01,         16.07
2530,華建,          5.95,         23.17
2534,宏盛,          5.27,         17.11
2535,達欣工,          7.74,         16.59
2540,愛山林,         -3.04,        -36.52
2601,益航,          0.84,         -3.29
2603,長榮,          8.51,         12.72
2605,新興,          1.84,         -1.40
2606,裕民,          5.16,          5.01
2607,榮運,          8.21,          9.68
2608,嘉里大榮,         10.03,         13.25
2609,陽明,          2.88,          4.19
2610,華航,          5.89,         10.92
2611,志信,         14.50,         19.60
2612,中航,         12.63,         17.80
2613,中櫃,          5.92,         11.04
2614,東森,          9.07,         11.26
2615,萬海,         18.42,         32.15
2701,萬企,          2.70,          3.50
2702,華園,         -7.55,         -9.55
2704,國賓,          3.50,          3.58
2705,六福,          1.12,          1.21
2706,第一店,          6.60,          8.20
2801,彰銀,          0.57,         18.21
2809,京城銀,          0.84,         17.00
2812,台中銀,          1.16,         24.69
2816,旺旺保,          2.21,          7.24
2820,華票,         10.30,         17.25
2838,聯邦銀,          0.86,          2.66
2845,遠東銀,          1.23,          3.46
2849,安泰銀,          1.29,          2.61
2901,欣欣,         -3.39,         -4.94
2903,遠百,          7.60,         12.60
2904,匯僑,          3.04,          1.99
2905,三商,          9.87,         14.17
2906,高林,          6.36,          8.27
2908,特力,         12.86,         22.44
2913,農林,          6.57,         10.24
2915,潤泰全,          2.16,         -1.60
3052,夆典,         11.75,         14.27
5306,桂盟,          6.42,          8.20
6005,群益證,          4.56,          8.61
6191,精成科,          7.77,         11.26
9902,台火,          1.60,          0.92
9904,寶成,         10.36,         15.98
9905,大華,         12.60,         15.75
9906,欣巴巴,          4.94,          5.53
9907,統一實,          6.45,          6.20
9908,大台北,         -0.30,         -1.96
9910,豐泰,         13.77,         23.51
9911,櫻花,          8.40,         12.38
9912,偉聯,          4.48,          5.51
9914,美利達,          7.40,         13.00
9917,中保科,         13.84,         22.90
9918,欣天然,          9.39,         14.11
9919,康那香,         10.07,         16.03
9921,巨大,          9.04,         17.84
9924,福興,         10.34,         14.60
9925,新保,         16.29,         34.27
9929,秋雨,          7.20,         10.90
9933,中鼎,         13.11,         21.13
9937,全國,          6.01,          7.19
9945,潤泰新,          3.25,          4.48
