公司代號,公司名稱,ROE,ROA
1101,台泥,          5.92,         10.24
1102,亞泥,          4.79,          8.04
1103,嘉泥,          4.57,          6.80
1104,環泥,          6.68,          8.16
1108,幸福,          2.54,          3.78
1109,信大,          3.66,          4.61
1110,東泥,          1.58,          1.72
1201,味全,          2.46,          6.37
1203,味王,          4.98,          7.65
1210,大成,          6.61,         12.64
1213,大飲,          2.16,          2.56
1215,卜蜂,          5.10,          9.39
1216,統一,          5.94,         15.75
1217,愛之味,         -0.05,         -2.76
1218,泰山,         -0.78,         -3.56
1219,福壽,          0.66,          0.75
1220,台榮,          1.43,          1.79
1225,福懋油,          1.87,          2.79
1227,佳格,         12.62,         17.90
1229,聯華,          5.38,          6.49
1231,聯華食,          6.69,         13.96
1232,大統益,         16.44,         23.29
1233,天仁,         11.49,         15.62
1234,黑松,          1.39,          1.64
1235,興泰,         -2.07,         -4.97
1236,宏亞,          4.94,          8.75
1256,鮮活果汁-KY,         24.65,         40.50
1301,台塑,          5.70,          8.50
1303,南亞,          5.65,          9.64
1304,台聚,          3.26,          5.44
1305,華夏,          7.40,         13.60
1307,三芳,          6.87,         11.82
1308,亞聚,          5.21,          5.76
1309,台達化,          0.58,          0.43
1310,台苯,          9.90,         17.55
1312,國喬,          8.98,         12.58
1313,聯成,          2.10,          3.20
1314,中石化,         -3.19,         -4.42
1315,達新,          1.90,          2.31
1316,上曜,         -7.39,        -15.99
1319,東陽,          4.95,          8.17
1321,大洋,          0.31,          0.26
1323,永裕,          9.32,         19.11
1324,地球,          3.25,          4.35
1325,恆大,          3.42,          3.79
1326,台化,          5.69,          9.11
1337,再生-KY,         11.47,         15.53
1338,廣華-KY,          6.40,         10.11
1339,昭輝,          7.87,         13.60
1340,勝悅-KY,         23.80,         28.08
1402,遠東新,          4.32,         12.82
1409,新纖,          1.95,          5.23
1410,南染,          6.11,          7.67
1413,宏洲,         -8.08,        -26.87
1414,東和,          3.11,          4.22
1416,廣豐,          0.77,          1.07
1417,嘉裕,          0.41,          0.38
1418,東華,         -5.32,        -12.86
1419,新紡,          1.85,          2.36
1423,利華,         -0.12,         -0.14
1432,大魯閣,         -4.07,         -6.14
1434,福懋,          3.07,          4.00
1435,中福,         -1.01,         -1.18
1436,華友聯,         -0.32,         -0.54
1437,勤益控,         -5.38,        -12.52
1438,三地開發,          5.00,          5.73
1439,雋揚,          0.08,          0.08
1440,南紡,          3.54,          4.79
1441,大東,          0.07,         -1.13
1442,名軒,         11.60,         32.79
1443,立益物流,         -1.26,        -11.01
1444,力麗,          4.65,          5.79
1445,大宇,          2.80,          3.41
1446,宏和,         -0.33,         -0.59
1447,力鵬,          6.70,         10.75
1449,佳和,         -2.97,        -36.82
1451,年興,          5.83,          7.71
1452,宏益,          6.02,          6.69
1453,大將,          1.75,          1.97
1454,台富,          1.85,          2.28
1455,集盛,          3.06,          5.01
1456,怡華,         -2.50,        -95.08
1457,宜進,          3.23,          4.80
1459,聯發,          3.47,          4.72
1460,宏遠,          3.09,          5.29
1463,強盛,          2.59,          2.88
1464,得力,         -0.35,         -1.54
1465,偉全,          5.14,          8.36
1466,聚隆,          3.96,          6.10
1467,南緯,          2.31,          4.50
1468,昶和,         -0.99,         -3.90
1470,大統新創,          2.88,          3.27
1471,首利,          0.88,          1.20
1472,三洋實業,         -7.85,        -28.65
1473,台南,          1.99,          5.74
1474,弘裕,          2.44,          4.13
1475,業旺,         -9.31,        -35.37
1476,儒鴻,         24.35,         37.30
1477,聚陽,         15.03,         26.83
1503,士電,          3.94,          6.06
1504,東元,          5.23,          9.40
1506,正道,         -3.13,         -7.06
1512,瑞利,         -0.86,         -5.66
1513,中興電,          4.26,          7.47
1514,亞力,          1.64,          2.59
1515,力山,          4.65,          9.41
1516,川飛,          2.80,          3.26
1517,利奇,          7.11,         10.79
1519,華城,          2.33,          3.94
1521,大億,         10.18,         19.32
1522,堤維西,          1.79,          3.54
1524,耿鼎,         -0.12,         -2.47
1525,江申,          8.84,         11.23
1526,日馳,          4.06,          7.55
1527,鑽全,          5.18,         20.95
1528,恩德,          2.93,          5.10
1529,樂事綠能,        -12.25,        -17.50
1530,亞崴,          5.38,         10.02
1531,高林股,          5.01,          6.58
1532,勤美,         11.16,         21.59
1533,車王電,          5.69,         10.46
1535,中宇,          8.92,         20.58
1536,和大,          7.49,         17.25
1537,廣隆,         15.42,         22.07
1538,正峰,        -18.32,        -43.37
1539,巨庭,          6.15,         13.87
1540,喬福,          6.79,          8.99
1541,錩泰,         -1.04,         -2.57
1558,伸興,         15.76,         22.74
1560,中砂,         10.61,         14.64
1568,倉佑,          5.11,          6.87
1582,信錦,          8.51,         14.22
1583,程泰,          6.12,         18.73
1587,吉茂,          6.00,          9.87
1589,永冠-KY,          6.77,          9.02
1590,亞德客-KY,         14.30,         23.50
1597,直得,          2.81,          4.35
1598,岱宇,          1.38,          2.67
1603,華電,          3.24,          4.94
1604,聲寶,          3.91,          6.41
1605,華新,         -1.66,         -3.91
1608,華榮,          3.67,          4.95
1609,大亞,          1.31,          1.63
1611,中電,        -21.82,         -9.43
1612,宏泰,          0.80,          0.88
1614,三洋電,          3.61,          4.61
1615,大山,          1.55,          2.13
1616,億泰,          0.83,          0.19
1617,榮星,          1.15,          1.06
1618,合機,         -1.30,         -1.45
1626,艾美特-KY,          8.74,         21.88
1701,中化,          2.60,          4.88
1702,南僑,          7.77,         21.05
