公司代號,公司名稱,ROE,ROA
1101,台泥,          1.75,          0.45
1102,亞泥,          1.38,          0.90
1103,嘉泥,          2.33,          0.34
1104,環泥,         -0.81,         -2.58
1108,幸福,         -1.92,         -6.38
1109,信大,          0.51,          0.58
1110,東泥,         -0.64,         -1.29
1201,味全,         -0.77,        -10.25
1203,味王,         -2.42,        -10.86
1213,大飲,          1.03,          1.07
1215,卜蜂,          3.85,          4.64
1216,統一,          5.49,          7.23
1217,愛之味,         -1.19,         -6.01
1218,泰山,         -0.56,         -3.63
1219,福壽,          1.37,          1.24
1220,台榮,         -0.62,         -2.33
1225,福懋油,         -0.78,         -2.85
1227,佳格,          4.56,          6.23
1229,聯華,          2.02,          1.80
1231,聯華食,          4.33,          5.19
1232,大統益,         10.36,         16.14
1233,天仁,          5.25,          7.07
1234,黑松,          2.24,          3.35
1235,興泰,          9.71,         14.12
1236,宏亞,          4.11,          5.26
1301,台塑,          5.34,          7.58
1303,南亞,          4.67,          6.18
1304,台聚,         -0.58,         -2.49
1305,華夏,          0.00,          0.00
1307,三芳,          2.50,          2.88
1308,亞聚,         -2.20,         -2.57
1309,台達化,         -3.08,         -3.96
1312,國喬,        -10.75,        -27.05
1313,聯成,          1.60,          0.10
1314,中石化,         -3.73,        -20.96
1315,達新,          4.55,          5.82
1316,上曜,        -11.33,        -25.22
1319,東陽,          4.63,          6.06
1321,大洋,         -1.91,         -4.07
1323,永裕,          3.52,          4.23
1324,地球,          4.85,          6.83
1325,恆大,          0.90,          1.17
1326,台化,          3.96,          5.23
1402,遠東新,          2.10,          1.40
1409,新纖,         -0.35,         -3.43
1410,南染,         -6.74,         -8.07
1413,宏洲,         -7.59,        -17.69
1414,東和,         -4.69,        -23.01
1416,廣豐,         -5.85,        -13.77
1417,嘉裕,          0.63,          0.01
1418,東華,        -11.77,        -19.03
1419,新紡,         -0.71,         -3.64
1423,利華,          4.13,          5.54
1432,大魯閣,         -1.88,        -17.26
1434,福懋,          4.92,          5.28
1435,中福,         -2.43,         -3.87
1436,華友聯,          1.92,          2.58
1437,勤益控,         -3.00,         -6.47
1438,三地開發,         -8.00,        -40.00
1439,雋揚,          5.04,          7.66
1440,南紡,         -2.86,         -5.32
1441,大東,         -9.90,        -26.28
1442,名軒,        -11.74,        -18.62
1443,立益物流,         -5.10,         -9.12
1444,力麗,         -2.39,         -6.19
1445,大宇,          2.44,          1.97
1446,宏和,        -14.12,        -28.96
1447,力鵬,         -0.01,         -3.24
1449,佳和,         -0.90,         -4.73
1451,年興,         15.49,         18.88
1452,宏益,          4.04,          4.91
1453,大將,          3.95,          4.77
1454,台富,          3.00,          3.04
1455,集盛,          2.77,          2.37
1456,怡華,         -4.69,        -22.26
1457,宜進,          2.21,          0.04
1459,聯發,          2.59,          2.21
1460,宏遠,          3.60,          3.90
1463,強盛,         -0.59,         -0.83
1464,得力,          8.92,         13.53
1465,偉全,          7.14,          8.23
1466,聚隆,        -13.35,        -57.85
1467,南緯,          2.35,          1.50
1468,昶和,          2.70,          2.80
1470,大統新創,         -2.99,         -5.53
1471,首利,         -1.68,         -7.30
1472,三洋實業,         -1.19,         -1.58
1473,台南,         14.20,         19.06
1474,弘裕,          7.26,         12.54
1475,業旺,         -1.49,        -11.29
1476,儒鴻,          4.19,          5.67
1477,聚陽,         19.05,         35.82
1503,士電,          2.80,          3.50
1504,東元,          1.00,          0.31
1506,正道,          1.86,         -0.42
1512,瑞利,          1.75,          0.54
1513,中興電,          3.60,          6.98
1514,亞力,          3.80,          5.29
1515,力山,          2.35,          0.22
1516,川飛,         -4.93,        -12.03
1517,利奇,        -11.16,        -13.27
1519,華城,          4.78,          7.85
1521,大億,          4.07,          6.62
1522,堤維西,          5.25,          8.79
1524,耿鼎,          3.41,          4.60
1525,江申,          5.10,          6.71
1526,日馳,         -6.16,        -13.03
1527,鑽全,         21.86,         30.23
1528,恩德,          1.00,          0.00
1529,樂事綠能,          2.34,          2.77
1530,亞崴,          2.96,          3.42
1531,高林股,          8.81,         11.13
1532,勤美,          5.37,          7.10
1533,車王電,         15.02,         22.83
1535,中宇,          4.61,          6.49
1536,和大,          4.50,          4.38
1538,正峰,          5.21,          7.62
1540,喬福,          5.69,          6.55
1603,華電,         -3.04,        -11.59
1604,聲寶,          4.84,          6.02
1605,華新,         -1.71,         -3.87
1608,華榮,         -6.77,        -10.06
1609,大亞,          1.95,          1.13
1611,中電,          2.75,          3.57
1612,宏泰,         -1.80,         -2.71
1614,三洋電,          3.70,          4.70
1615,大山,         -0.36,         -3.53
1616,億泰,         -1.00,         -3.00
1617,榮星,          7.41,         11.50
1618,合機,          2.51,          2.10
1701,中化,         -0.32,         -3.77
1702,南僑,          3.00,          2.00
1707,葡萄王,          0.90,          0.67
1708,東鹼,          1.14,          0.81
1709,和益,          6.65,          8.51
1710,東聯,          5.69,          7.96
1711,永光,          3.00,          2.00
1712,興農,          3.20,          4.20
1713,國化,          2.88,          3.33
1714,和桐,          6.97,          9.75
1717,長興,          5.00,          8.00
1718,中纖,          0.02,          0.11
1720,生達,          7.94,         10.89
1721,三晃,          0.26,         -2.86
1722,台肥,          1.72,          2.79
1723,中碳,         14.20,         21.10
1725,元禎,          4.41,          8.06
1726,永記,         11.58,         14.71
1727,中華化,          1.30,          0.97
1730,花仙子,          5.91,          7.19
1731,美吾華,          3.04,          4.98
1732,毛寶,          1.88,          2.29
1733,五鼎,         21.50,         25.00
1734,杏輝,          5.98,          9.48
1735,日勝化,         13.40,         18.70
1736,喬山,         15.68,         41.57
1802,台玻,          8.00,          9.12
1805,寶徠,         -7.81,        -15.65
1806,冠軍,        -11.16,        -22.01
1808,潤隆,         -7.31,        -48.55
1809,中釉,          2.33,          2.18
1810,和成,          0.38,         -1.52
1903,士紙,         -4.63,        -11.29
1904,正隆,          3.00,          3.00
1905,華紙,         -3.00,         -4.00
1906,寶隆,          0.10,         -1.22
1907,永豐餘,          3.20,          2.67
1909,榮成,          1.86,          0.82
2002,中鋼,          5.00,          6.00
2006,東和鋼鐵,          0.78,         -3.68
2007,燁興,         -4.52,        -29.82
2008,高興昌,         -1.90,        -17.05
2009,第一銅,         -4.66,         -7.23
2010,春源,          2.48,          3.39
2012,春雨,          0.35,         -3.24
2013,中鋼構,          4.56,          7.05
2014,中鴻,         -5.42,        -25.76
2015,豐興,          2.59,          2.81
2017,官田鋼,         -0.80,         -3.90
2020,美亞,          4.07,          3.67
2022,聚亨,        -13.53,        -23.56
2023,燁輝,          4.55,          4.20
2024,志聯,         -7.00,        -23.00
2025,千興,        -10.92,        -26.15
2027,大成鋼,          2.31,          0.63
2028,威致,         -0.62,        -10.19
2029,盛餘,          5.00,          5.80
2030,彰源,          3.40,          2.50
2031,新光鋼,          2.28,          0.68
2032,新鋼,          3.00,          3.85
2033,佳大,          4.27,          5.84
2034,允強,          1.63,         -0.53
2101,南港,         -4.27,        -25.59
2102,泰豐,          5.91,         11.25
2103,台橡,          1.56,          1.89
2105,正新,          9.99,         12.92
2106,建大,          4.27,          5.18
2107,厚生,         -0.52,         -2.88
2108,南帝,         10.39,         12.89
2109,華豐,          2.34,          2.68
2201,裕隆,          5.90,          8.60
2204,中華,          7.65,         10.75
2206,三陽工業,         -1.01,         -2.97
2207,和泰車,          6.57,          8.91
2301,光寶科,          9.54,         18.61
2302,麗正,         -0.90,         -1.39
2303,聯電,         -0.41,         -1.34
2305,全友,        -24.00,        -46.00
2308,台達電,          8.13,         13.64
2312,金寶,          8.48,         11.60
2313,華通,          4.71,          6.27
2314,台揚,         10.22,         15.15
2316,楠梓電,         -2.54,         -6.39
2317,鴻海,         14.94,         26.19
2321,東訊,          2.33,          1.58
2323,中環,          6.77,          8.50
2324,仁寶,         10.00,         14.96
2327,國巨,          7.90,          9.43
2328,廣宇,          2.55,          3.04
2329,華泰,         -8.96,        -23.61
2330,台積電,          4.76,          5.37
2331,精英,         18.98,         39.39
2332,友訊,          7.00,         11.00
2337,旺宏,         -0.08,         -1.98
2338,光罩,          9.62,         11.86
2340,台亞,          1.37,          1.13
2342,茂矽,        -28.26,        -55.93
2344,華邦電,          0.00,        -14.68
2345,智邦,          9.67,         15.45
2347,聯強,          6.80,          9.84
2348,海悅,        -21.35,        -84.59
2349,錸德,          4.27,          4.56
2351,順德,         -0.73,         -3.76
2352,佳世達,          7.00,         11.00
2353,宏碁,          4.78,          7.94
2354,鴻準,          2.86,         11.18
2355,敬鵬,          9.00,         12.00
2356,英業達,         10.72,         16.76
2357,華碩,         23.13,         27.04
2358,廷鑫,        -30.94,       -127.74
2359,所羅門,         -5.00,        -15.00
2360,致茂,          7.00,         10.04
2362,藍天,          6.31,          8.61
2363,矽統,         -0.28,         -3.33
2364,倫飛,        -10.00,        -20.46
2365,昆盈,          8.11,         11.46
2367,燿華,*****,         -2.22
2368,金像電,         -1.01,         -2.83
2369,菱生,          2.95,          3.10
2371,大同,         -7.52,        -18.75
2373,震旦行,        -22.60,        -55.26
2374,佳能,          9.42,         13.71
2375,凱美,          5.03,          6.51
2376,技嘉,         16.52,         24.13
2377,微星,         19.06,         35.53
2379,瑞昱,         28.05,         37.22
2380,虹光,         15.45,         18.96
2382,廣達,         20.61,         33.01
2383,台光電,         -1.98,         -3.87
2385,群光,         20.18,         30.95
2387,精元,          7.51,          9.87
2388,威盛,         15.87,         22.36
2390,云辰,          4.97,          6.57
2392,正崴,          8.64,         12.49
2393,億光,          2.00,          2.00
2395,研華,         21.69,         31.25
2397,友通,          9.00,         13.00
2399,映泰,         -9.40,        -23.59
2401,凌陽,         20.06,         22.18
2402,毅嘉,          8.46,         11.40
2404,漢唐,          8.98,         14.74
2405,輔信,         -4.63,         -9.47
2406,國碩,         -8.72,        -12.87
2408,南亞科,        -11.00,        -28.00
2409,友達,         -6.00,        -15.00
2412,中華電,          8.15,         10.43
2413,環科,          6.87,          8.65
2414,精技,          3.44,          4.91
2415,錩新,          9.55,         12.11
2417,圓剛,          6.37,          7.41
2419,仲琦,          2.92,          3.22
2420,新巨,          5.59,          8.25
2421,建準,          6.28,          9.06
2423,固緯,          9.44,         12.05
2424,隴華,          4.71,          5.80
2425,承啟,          6.00,         10.00
2426,鼎元,          3.00,          2.00
2427,三商電,          6.01,          7.93
2428,興勤,          7.68,          8.90
2429,銘旺科,         -2.08,         -7.02
2430,燦坤,          8.93,         15.80
2431,聯昌,          2.49,          3.36
2432,倚天酷碁-創,          1.19,          0.62
2433,互盛電,        -11.42,        -18.65
2434,統懋,          3.90,          4.30
2436,偉詮電,         14.67,         16.14
2438,翔耀,         -1.53,         -6.44
