公司代號,公司名稱,ROE,ROA
1101,台泥,          4.85,          6.92
1102,亞泥,          8.97,         12.61
1103,嘉泥,          7.70,         10.94
1109,信大,          7.52,          9.00
1110,東泥,          4.82,          5.78
1201,味全,          0.89,         -0.13
1203,味王,          1.64,          2.03
1215,卜蜂,          4.84,          6.05
1216,統一,         18.49,         23.99
1220,台榮,          4.54,          5.08
1227,佳格,         15.88,         20.31
1229,聯華,          6.46,          7.11
1231,聯華食,          9.42,         13.00
1232,大統益,          4.38,          8.03
1233,天仁,          8.63,         11.69
1234,黑松,          5.71,          9.08
1236,宏亞,          4.64,          5.81
1301,台塑,          7.67,         11.95
1303,南亞,          6.91,         12.41
1304,台聚,         12.03,         15.10
1305,華夏,          0.00,          0.00
1307,三芳,          6.95,          9.32
1308,亞聚,         11.56,         13.47
1309,台達化,          4.34,          4.74
1310,台苯,          5.10,          5.69
1313,聯成,          1.60,         -1.20
1314,中石化,          5.37,          8.91
1315,達新,          8.07,          9.93
1316,上曜,          2.63,          2.11
1319,東陽,          3.61,          4.40
1323,永裕,          5.44,          6.71
1324,地球,          6.40,         10.36
1326,台化,          4.23,          6.32
1402,遠東新,          5.30,          7.40
1413,宏洲,          2.97,          3.35
1414,東和,          2.11,          0.57
1417,嘉裕,          2.37,          1.74
1418,東華,          5.56,          6.08
1419,新紡,          2.11,          0.96
1423,利華,          3.41,          4.33
1434,福懋,          7.89,         10.11
1435,中福,          8.02,          9.32
1436,華友聯,          4.46,          5.21
1437,勤益控,          4.37,          5.31
1439,雋揚,          1.92,          1.01
1440,南紡,          3.90,          5.33
1441,大東,          0.98,         -0.99
1442,名軒,         16.23,         27.83
1443,立益物流,          8.45,         10.14
1444,力麗,          9.81,         13.53
1445,大宇,         13.71,         16.77
1447,力鵬,         11.31,         15.60
1449,佳和,          8.70,         10.85
1451,年興,         14.67,         20.71
1452,宏益,         14.25,         19.41
1453,大將,          2.85,          2.54
1454,台富,          7.18,          9.75
1455,集盛,          8.08,          9.19
1457,宜進,          5.95,          6.97
1459,聯發,          6.75,          7.83
1460,宏遠,         11.90,         16.00
1463,強盛,          9.27,         11.66
1464,得力,          9.97,         13.09
1465,偉全,         15.67,         22.16
1466,聚隆,         10.14,         17.86
1467,南緯,          6.69,         10.22
1468,昶和,          7.50,         11.10
1470,大統新創,          9.09,         10.97
1472,三洋實業,         12.79,         15.88
1473,台南,         14.38,         28.84
1474,弘裕,          5.95,          8.96
1475,業旺,          7.27,         13.83
1476,儒鴻,          8.19,         15.73
1503,士電,          5.50,          8.10
1504,東元,          7.74,         11.61
1506,正道,          3.65,          4.56
1512,瑞利,          1.01,         -1.50
1513,中興電,          4.13,          9.05
1514,亞力,          4.24,          6.25
1515,力山,          7.32,          9.39
1516,川飛,          9.52,         12.25
1517,利奇,         17.00,         21.49
1519,華城,          8.23,         13.15
1521,大億,          7.33,         13.07
1522,堤維西,          9.71,         23.40
1524,耿鼎,          7.75,         10.81
1527,鑽全,         41.59,         68.42
1528,恩德,          8.68,         17.20
1530,亞崴,         13.34,         19.91
1531,高林股,         14.80,         20.75
1535,中宇,          6.52,         12.14
1538,正峰,         17.58,         33.06
1540,喬福,         10.55,         17.69
1603,華電,         13.98,         23.07
1604,聲寶,          5.16,          5.56
1605,華新,          5.84,          7.05
1608,華榮,          7.29,          9.18
1609,大亞,          6.02,          6.64
1612,宏泰,         11.55,         12.82
1614,三洋電,          3.93,          5.92
1615,大山,          8.84,         14.80
1616,億泰,         12.38,         15.69
1617,榮星,         12.51,         18.63
1618,合機,         13.48,         25.95
1707,葡萄王,          2.06,          2.18
1708,東鹼,          5.46,          7.15
1709,和益,          8.73,         10.83
1711,永光,         10.31,         14.06
1712,興農,          2.30,          2.40
1713,國化,          6.23,          7.70
1714,和桐,          7.92,          9.81
1717,長興,         10.00,         16.00
1718,中纖,          4.73,          6.11
1720,生達,          9.15,         13.74
1721,三晃,          5.22,          6.39
1722,台肥,          1.90,          4.05
1723,中碳,         12.70,         21.00
1725,元禎,          5.85,          9.71
1726,永記,         17.11,         25.54
1727,中華化,          4.54,          4.53
1731,美吾華,          8.65,         11.14
1732,毛寶,          6.07,          9.03
1805,寶徠,          2.87,          1.60
1806,冠軍,         11.32,         14.31
1903,士紙,          1.68,          1.49
1904,正隆,          3.05,          2.88
1905,華紙,          1.17,          1.08
1906,寶隆,         -0.56,         -4.48
1907,永豐餘,          2.75,          2.27
1909,榮成,          4.51,          4.94
2002,中鋼,          8.00,         12.00
2006,東和鋼鐵,          3.21,          3.22
2007,燁興,          0.26,         -4.53
2008,高興昌,          2.98,          0.94
2009,第一銅,          2.34,          2.56
2012,春雨,          2.01,          1.62
2013,中鋼構,          3.80,          4.66
2014,中鴻,         -3.09,        -10.08
2015,豐興,          2.94,          2.38
2017,官田鋼,          2.60,          2.40
2020,美亞,          6.87,          5.72
2022,聚亨,          3.56,          3.07
2023,燁輝,          8.55,         13.90
2024,志聯,          1.71,          1.31
2025,千興,          4.50,          3.55
2027,大成鋼,          4.04,          3.89
2028,威致,          6.33,          8.26
2029,盛餘,         11.30,         14.00
2030,彰源,          4.80,          4.80
2031,新光鋼,          5.25,          5.88
2032,新鋼,         -0.01,         -2.57
2033,佳大,          3.94,          3.80
2034,允強,          8.96,         20.78
2101,南港,          2.90,          3.28
2102,泰豐,          5.99,          8.37
2103,台橡,         15.11,         17.83
2104,國際中橡,          7.40,          9.70
2105,正新,          6.22,          8.21
2106,建大,          8.40,         12.01
2107,厚生,          4.54,          5.50
2109,華豐,          6.08,          8.78
2201,裕隆,         13.10,         23.70
