公司代號,公司名稱,ROE,ROA
1101,台泥,          6.13,          8.62
1102,亞泥,          6.34,          8.48
1103,嘉泥,          3.04,          1.59
1104,環泥,          4.46,          4.77
1109,信大,          4.46,          5.26
1110,東泥,          2.92,          2.99
1201,味全,         -2.95,        -10.32
1203,味王,         -5.74,        -14.72
1215,卜蜂,          5.03,          6.00
1216,統一,          9.06,         11.35
1217,愛之味,          4.97,          5.66
1219,福壽,         -1.71,         -5.05
1220,台榮,          4.05,          4.43
1227,佳格,         10.84,         14.31
1229,聯華,         10.21,         11.33
1231,聯華食,          8.28,         10.35
1232,大統益,          5.46,          6.67
1233,天仁,          5.99,          7.74
1234,黑松,          4.04,          6.17
1236,宏亞,         -2.04,        -11.82
1301,台塑,          7.55,         11.67
1303,南亞,          8.62,         16.39
1304,台聚,          4.78,          5.36
1305,華夏,          0.00,          0.00
1307,三芳,          0.23,         -0.92
1308,亞聚,         10.73,         12.22
1309,台達化,          6.37,          7.82
1310,台苯,         -1.72,         -2.56
1312,國喬,        -12.04,        -20.80
1313,聯成,          4.20,          2.80
1314,中石化,          1.58,          0.74
1315,達新,          4.46,          5.36
1316,上曜,         -3.33,         -5.85
1319,東陽,         10.34,         14.82
1321,大洋,          5.68,          7.57
1323,永裕,          4.39,          4.96
1324,地球,          7.60,         12.33
1326,台化,          8.11,         14.02
1402,遠東新,          2.50,          2.40
1413,宏洲,         -4.86,         -6.55
1414,東和,         -4.11,        -14.05
1418,東華,         -1.98,         -3.14
1423,利華,        -11.09,        -17.38
1434,福懋,          6.95,          8.45
1435,中福,         -0.99,         -1.22
1436,華友聯,         -0.95,         -1.51
1438,三地開發,        -15.00,        -33.00
1439,雋揚,         -5.78,        -12.03
1440,南紡,          0.69,          0.07
1441,大東,         -3.72,         -8.73
1442,名軒,          0.67,          0.13
1443,立益物流,          5.99,          6.99
1444,力麗,          1.72,          0.90
1445,大宇,          9.39,         12.62
1447,力鵬,          5.17,          6.20
1449,佳和,          8.55,          9.93
1451,年興,         14.99,         20.20
