公司代號,公司名稱,ROE,ROA
1101,台泥,          7.72,         11.14
1102,亞泥,          9.90,         13.13
1103,嘉泥,         15.16,         21.26
1104,環泥,          4.68,          6.25
1108,幸福,          4.12,          6.12
1109,信大,          9.61,         10.65
1110,東泥,          0.75,          0.83
1201,味全,          5.25,         11.62
1203,味王,         -2.36,         -4.24
1210,大成,          8.74,         14.57
1213,大飲,         -0.03,         -0.17
1215,卜蜂,          4.75,          6.48
1216,統一,          5.14,          8.00
1217,愛之味,         -1.86,         -6.59
1218,泰山,         -0.29,         -2.40
1219,福壽,          2.14,          2.80
1220,台榮,          4.77,          5.29
1225,福懋油,          0.43,         -1.45
1227,佳格,          4.17,          5.58
1229,聯華,          8.29,          9.59
1231,聯華食,          2.38,          2.88
1232,大統益,         10.79,         16.28
1233,天仁,          8.50,         12.82
1234,黑松,          1.07,          1.23
1235,興泰,          2.31,          2.33
1236,宏亞,          2.89,          4.52
1301,台塑,         12.19,         18.01
1303,南亞,         14.10,         21.43
1304,台聚,          4.26,          5.67
1305,華夏,          1.08,          1.34
1307,三芳,          7.43,         12.12
1308,亞聚,          6.91,          7.86
1309,台達化,          2.06,          2.69
1310,台苯,          5.36,          7.39
1312,國喬,          7.09,         12.75
1313,聯成,         11.50,         15.40
1314,中石化,          5.48,          9.22
1315,達新,          4.88,          6.13
1316,上曜,          4.32,          5.44
1319,東陽,          5.63,          8.50
1321,大洋,         -0.61,         -0.78
1323,永裕,          3.49,          5.04
1324,地球,         -0.85,         -1.21
1325,恆大,          2.37,          2.70
1326,台化,         12.43,         17.99
1402,遠東新,          7.40,         10.50
1409,新纖,          1.06,          0.94
1410,南染,          0.03,          0.03
1413,宏洲,         -5.05,        -11.22
1414,東和,          0.36,         -3.64
1416,廣豐,          1.34,          1.45
1417,嘉裕,         -2.60,         -3.62
1418,東華,         -4.44,         -9.64
1419,新紡,          1.52,          1.89
1423,利華,          1.14,          1.31
1432,大魯閣,         -4.74,        -34.46
1434,福懋,          7.00,          9.44
1435,中福,        -40.41,        -74.43
1436,華友聯,          2.52,          2.58
1437,勤益控,          7.77,         12.09
1438,三地開發,         -3.23,        -27.27
1439,雋揚,         -3.46,        -13.28
1440,南紡,          1.65,          2.09
1441,大東,          1.72,          0.17
1442,名軒,          6.50,         11.35
1443,立益物流,         -1.10,         -3.01
1444,力麗,          0.05,         -0.40
1445,大宇,          0.19,         -0.83
1446,宏和,         -3.02,         -5.96
1447,力鵬,          4.54,          7.29
1449,佳和,         -7.21,        -19.05
1451,年興,          9.48,         12.33
1452,宏益,          2.39,          2.70
1453,大將,         -6.51,        -22.77
1454,台富,         -1.87,         -3.02
1455,集盛,          2.29,          3.25
1456,怡華,         -0.49,        -11.31
1457,宜進,         -4.12,         -9.79
1459,聯發,          1.78,          1.88
1460,宏遠,          1.36,          1.45
1463,強盛,         -0.84,         -0.94
1464,得力,         -1.00,         -1.61
1465,偉全,          2.15,          2.42
1466,聚隆,          5.99,         17.75
1467,南緯,          6.44,         11.62
1468,昶和,         -3.10,         -5.20
1470,大統新創,         -4.54,         -5.24
1471,首利,         -3.97,         -7.72
1472,三洋實業,         -7.79,         -8.66
1473,台南,         13.25,         20.83
1474,弘裕,          3.47,          5.58
1475,業旺,         -9.64,        -27.42
1476,儒鴻,         10.22,         16.09
1477,聚陽,         18.55,         32.85
1503,士電,          4.89,          8.03
1504,東元,          4.44,          6.69
1506,正道,         -1.19,         -5.01
1512,瑞利,          2.11,          3.22
1513,中興電,          6.25,         12.76
1514,亞力,          1.64,          2.34
1515,力山,          1.15,          1.10
1516,川飛,          1.38,          1.16
1517,利奇,          6.69,          7.97
1519,華城,          4.30,          9.66
1521,大億,          4.84,          9.21
1522,堤維西,          1.44,          2.12
1524,耿鼎,          3.19,          6.22
1525,江申,          5.93,          8.54
1526,日馳,         -4.24,        -12.62
1527,鑽全,         11.98,         23.21
1528,恩德,          9.03,         16.54
1529,樂事綠能,          0.58,         -0.47
1530,亞崴,         18.08,         35.57
1531,高林股,          9.50,         12.96
1532,勤美,          8.65,         16.37
1533,車王電,          9.23,         17.09
1535,中宇,          6.71,         15.88
1536,和大,          6.67,         15.32
1537,廣隆,          6.21,          8.18
1538,正峰,         -1.20,         -5.22
1539,巨庭,          1.29,          1.53
1540,喬福,         15.80,         24.92
1541,錩泰,          1.31,          1.65
1558,伸興,         14.26,         26.17
1560,中砂,         10.65,         18.30
1582,信錦,         38.48,         62.48
1583,程泰,         16.53,         30.08
1603,華電,          1.77,          1.75
1604,聲寶,        -21.29,        -51.83
1605,華新,         11.82,         14.55
1608,華榮,          3.96,          4.73
1609,大亞,          4.40,          5.78
1611,中電,         10.10,         12.08
1612,宏泰,         10.94,         13.28
1614,三洋電,          6.16,          8.18
1615,大山,          8.47,         14.79
1616,億泰,          4.17,          5.93
1617,榮星,          3.19,          5.78
1618,合機,          3.42,          4.37
1701,中化,          4.62,          5.96
1702,南僑,         -2.00,         -5.00
1707,葡萄王,          6.88,          9.23
1708,東鹼,         11.00,         13.00
1709,和益,          4.37,          5.87
1710,東聯,         10.66,         11.84
1711,永光,          2.36,          2.41
1712,興農,          3.74,          5.00
1713,國化,          1.58,          1.77
1714,和桐,          2.60,          2.93
1717,長興,         11.00,         18.00
1718,中纖,         -4.08,         -6.63
1720,生達,         10.52,         13.79
1721,三晃,         -4.15,        -10.34
1722,台肥,          6.06,          7.44
1723,中碳,         26.00,         31.40
1725,元禎,          7.00,         16.69
1726,永記,         12.06,         14.77
1727,中華化,          3.55,          4.73
1730,花仙子,          6.76,          9.01
1731,美吾華,          1.35,          2.42
1732,毛寶,          4.45,          5.61
1733,五鼎,         24.92,         30.57
1734,杏輝,          2.14,          2.92
1735,日勝化,          0.93,          1.15
1736,喬山,         27.20,         39.56
1737,臺鹽,          4.50,          4.94
1802,台玻,          6.89,          7.71
1805,寶徠,         18.00,         49.00
1806,冠軍,          8.24,         11.15
1808,潤隆,          6.83,         39.38
1809,中釉,          2.89,          3.85
1810,和成,          2.81,          3.41
1903,士紙,         -0.31,         -0.72
1904,正隆,          3.46,          4.88
1905,華紙,          5.00,          5.00
1906,寶隆,          3.07,          3.93
1907,永豐餘,          3.73,          5.25
1909,榮成,          4.57,          6.44
2002,中鋼,         15.32,         19.57
2006,東和鋼鐵,         14.69,         22.68
2007,燁興,         -3.04,        -19.89
2008,高興昌,         -2.00,        -17.24
2009,第一銅,          9.94,         13.09
2010,春源,          4.51,          7.97
2012,春雨,          3.26,          4.78
2013,中鋼構,          3.61,          8.17
2014,中鴻,         17.14,         46.48
2015,豐興,         17.26,         25.02
2017,官田鋼,          0.25,         -2.02
2020,美亞,         10.21,         21.93
2022,聚亨,         -5.35,         -8.41
2023,燁輝,          6.30,          8.23
2024,志聯,          8.00,         13.00
2025,千興,          8.65,         11.34
2027,大成鋼,         19.09,         37.08
2028,威致,          6.51,         19.46
2029,盛餘,         13.80,         17.00
2030,彰源,         14.60,         27.00
2031,新光鋼,          7.91,         15.11
2032,新鋼,         15.16,         29.98
2033,佳大,          2.88,          3.76
2034,允強,         16.56,         37.21
2038,海光,          7.10,         16.13
2059,川湖,         29.21,         36.25
2062,橋椿,         20.89,         29.74
2101,南港,         12.36,         19.31
2102,泰豐,          7.24,          8.83
2103,台橡,         15.53,         20.79
2104,國際中橡,          8.28,          9.93
2105,正新,          6.84,          9.74
2106,建大,          4.90,          6.82
2107,厚生,          2.60,          3.14
2108,南帝,          8.92,         10.67
2109,華豐,         -0.91,         -2.45
2114,鑫永銓,         16.50,         30.08
2201,裕隆,          4.36,          5.63
2204,中華,          5.73,          7.38
2206,三陽工業,          4.55,          6.94
2207,和泰車,         15.67,         19.62
2227,裕日車,         10.32,         13.61
2231,為升,         17.71,         34.07
2301,光寶科,          8.56,         14.51
2302,麗正,        -23.56,        -30.00
2303,聯電,          9.67,         11.87
2305,全友,          1.50,          0.61
2308,台達電,         17.04,         24.31
2312,金寶,          3.77,          4.39
2313,華通,          5.56,          8.94
2314,台揚,          6.51,          8.56
2316,楠梓電,         -8.97,        -15.33
2317,鴻海,         14.75,         26.24
2321,東訊,          5.49,          8.94
2323,中環,          0.88,          0.57
2324,仁寶,          6.45,         12.87
2327,國巨,          4.80,          7.33
2328,廣宇,          5.55,          7.37
2329,華泰,          0.68,         -3.92
2330,台積電,         23.60,         26.64
2331,精英,         -4.32,         -7.02
2332,友訊,         14.63,         18.82
2337,旺宏,          5.31,          6.81
2338,光罩,          8.31,         12.87
2340,台亞,         -9.19,        -18.76
2342,茂矽,         20.31,         27.22
2344,華邦電,          3.00,          4.22
