公司代號,公司名稱,ROE,ROA
1101,台泥,          7.53,          9.82
1102,亞泥,          7.95,         11.27
1103,嘉泥,          1.92,          2.54
1104,環泥,          4.33,          5.81
1108,幸福,          1.80,          2.46
1109,信大,          1.64,          1.80
1110,東泥,          0.97,          1.11
1201,味全,          6.54,         13.17
1203,味王,          7.95,         11.23
1210,大成,          8.46,         12.59
1213,大飲,          1.63,          2.02
1215,卜蜂,          5.99,          9.51
1216,統一,          8.52,         12.95
1217,愛之味,          2.69,          3.54
1218,泰山,          3.81,          6.61
1219,福壽,          4.66,          7.09
1220,台榮,         -1.89,         -2.83
1225,福懋油,          4.23,          7.91
1227,佳格,         18.88,         24.02
1229,聯華,          7.02,          8.62
1231,聯華食,          4.21,          6.90
1232,大統益,         15.90,         21.84
1233,天仁,         10.68,         13.80
1234,黑松,          2.99,          3.39
1235,興泰,          2.02,          2.20
1236,宏亞,          9.03,         13.70
1301,台塑,          9.75,         13.58
1303,南亞,          4.89,          6.90
1304,台聚,         14.07,         17.79
1305,華夏,          6.05,         10.88
1307,三芳,         11.68,         18.97
1308,亞聚,         14.90,         17.00
1309,台達化,          9.26,         17.87
1310,台苯,          8.66,         11.71
1312,國喬,         16.93,         27.50
1313,聯成,          7.90,         10.10
1314,中石化,          5.40,          9.81
1315,達新,          1.63,          2.07
1316,上曜,          0.54,          0.61
1319,東陽,         11.18,         16.43
1321,大洋,          1.95,          3.02
1323,永裕,          6.25,         10.58
1324,地球,          6.40,          8.45
1325,恆大,         11.45,         12.92
1326,台化,          9.53,         14.45
1402,遠東新,          6.04,          9.13
1409,新纖,          2.49,          3.78
1410,南染,         -1.08,         -1.31
1413,宏洲,         -6.74,        -14.90
1414,東和,         -5.28,        -19.14
1416,廣豐,          1.01,          1.05
1417,嘉裕,          2.14,          2.55
1418,東華,         14.13,         29.74
1419,新紡,          1.73,          2.12
1423,利華,          1.79,          2.05
1432,大魯閣,         -5.50,        -22.55
1434,福懋,          0.28,          0.19
1435,中福,         -3.09,         -6.29
1436,華友聯,         -0.93,         -0.96
1437,勤益控,          1.20,          1.33
1438,三地開發,         -2.70,       -147.89
1439,雋揚,          1.63,          2.04
1440,南紡,          3.46,          4.42
1441,大東,         -3.91,        -16.68
1442,名軒,          9.60,         16.39
1443,立益物流,         -6.92,        -15.96
1444,力麗,          5.59,          8.86
1445,大宇,          2.01,          2.40
1446,宏和,          1.37,          1.48
1447,力鵬,          8.12,         15.72
1449,佳和,         -9.18,        -40.03
1451,年興,          8.82,         10.86
1452,宏益,          5.01,          5.39
1453,大將,          4.21,          6.25
1454,台富,         -0.26,         -0.58
1455,集盛,          9.61,         16.03
1456,怡華,         -6.11,        -39.12
1457,宜進,          1.43,          1.33
1459,聯發,          3.83,          6.40
1460,宏遠,          0.32,          0.13
1463,強盛,          7.86,          8.74
1464,得力,          1.66,          2.02
1465,偉全,          2.03,          2.31
1466,聚隆,          4.40,         11.39
1467,南緯,          2.52,          5.10
1468,昶和,         -7.40,        -13.00
1470,大統新創,          5.94,          6.64
1471,首利,          5.39,          8.36
1472,三洋實業,        -19.95,        -27.42
1473,台南,          5.29,          7.04
1474,弘裕,          0.85,          0.80
1475,業旺,        -14.36,        -38.45
1476,儒鴻,          9.05,         12.86
1477,聚陽,         17.07,         26.91
1503,士電,         12.05,         21.18
1504,東元,          3.74,          5.70
1506,正道,         -4.85,        -16.13
1512,瑞利,         -0.59,         -2.57
1513,中興電,          4.13,          7.53
1514,亞力,          1.05,          1.55
1515,力山,          3.53,          7.46
1516,川飛,         -9.63,        -11.08
1517,利奇,          5.85,          7.25
1519,華城,          7.15,         13.49
1521,大億,         10.00,         19.18
1522,堤維西,          5.12,         10.95
1524,耿鼎,          0.05,         -1.41
1525,江申,          9.68,         12.03
1526,日馳,         -1.41,         -4.92
1527,鑽全,          2.42,          6.49
1528,恩德,          1.10,          1.09
1529,樂事綠能,         -5.79,        -10.91
1530,亞崴,          1.51,          2.06
1531,高林股,          2.14,          2.53
1532,勤美,         19.80,         35.91
1533,車王電,          0.75,          0.74
1535,中宇,         11.29,         21.52
1536,和大,        -17.82,        -73.17
1537,廣隆,         15.64,         22.98
1538,正峰,         -4.65,         -7.99
1539,巨庭,         -3.65,         -8.29
1540,喬福,         13.18,         18.98
1541,錩泰,         14.97,         18.61
1558,伸興,         24.14,         35.20
1560,中砂,         -0.96,         -1.65
1568,倉佑,         -7.69,        -20.90
1582,信錦,         16.52,         20.88
1583,程泰,          1.24,          1.65
1603,華電,          6.55,         11.64
1604,聲寶,         -0.21,         -1.23
1605,華新,          2.22,          2.66
1608,華榮,         11.25,         13.56
1609,大亞,          1.33,          1.46
1611,中電,          5.59,          6.76
1612,宏泰,          4.37,          5.01
1614,三洋電,          3.58,          4.48
1615,大山,          7.65,         12.80
1616,億泰,         -1.30,         -2.87
1617,榮星,         -1.91,         -5.37
1618,合機,          5.90,          6.81
1701,中化,          6.76,          9.27
1702,南僑,          7.96,         14.06
1707,葡萄王,         15.37,         20.95
1708,東鹼,          5.00,          8.00
1709,和益,          5.03,          7.30
1710,東聯,         10.01,         11.05
1711,永光,          4.63,          5.96
1712,興農,          5.05,          8.06
1713,國化,          0.90,          0.95
1714,和桐,          9.50,         14.81
1717,長興,         12.00,         18.00
1718,中纖,         -3.00,         -6.00
1720,生達,          8.69,         11.36
1721,三晃,         -3.18,         -8.57
1722,台肥,          2.02,          2.55
1723,中碳,         23.00,         26.60
1725,元禎,          4.13,          9.04
1726,永記,         10.92,         13.09
1727,中華化,          4.23,          5.98
1730,花仙子,          8.06,         10.88
1731,美吾華,          2.39,          3.78
1732,毛寶,          5.53,          7.17
1733,五鼎,         19.92,         23.87
1734,杏輝,          4.37,          7.37
1735,日勝化,          6.92,         10.90
1736,喬山,         -0.69,         -1.34
1737,臺鹽,          3.09,          3.25
1752,南光,          0.97,          1.52
1760,寶齡富錦,          1.20,          1.89
1762,中化生,         11.54,         24.84
1773,勝一,         12.16,         17.18
1776,展宇,         12.60,         19.85
1795,美時,          0.60,          0.72
1802,台玻,          3.06,          3.33
1806,冠軍,         11.22,         14.75
1808,潤隆,          9.26,         17.13
1809,中釉,          6.64,          9.27
1810,和成,         -2.54,         -4.26
1903,士紙,         -4.38,         -5.61
1904,正隆,          4.50,          6.92
1905,華紙,         -4.00,         -6.00
1906,寶隆,          2.01,          2.69
1907,永豐餘,          5.77,          8.69
1909,榮成,          0.06,         -0.45
2002,中鋼,          5.79,          8.13
2006,東和鋼鐵,          2.89,          4.60
2007,燁興,          0.93,          0.61
